transaction_id,source_account,destination_account,amount,timestamp,transaction_type,fraud_type,source_latitude,source_longitude,destination_latitude,destination_longitude,source_bank,destination_bank,device_id,ip_risk_score,is_fraud,hop_number,commission_amount
TXN-0000125,ACC-VIC-01067,ACC-MULE-00520,23399.56,2026-03-30 17:27:00,UPI,kyc_fraud,17.411819,78.500222,17.410721,78.515599,AXIS,HDFC,DEV-30444,0.73,1,1,1600.44
TXN-0000126,ACC-MULE-00520,ACC-MULE-00377,21537.7,2026-03-30 17:43:00,IMPS,kyc_fraud,17.411819,78.500222,17.411234,78.495226,SBI,ICICI,DEV-45812,0.74,1,2,1861.86
TXN-0000127,ACC-MULE-00377,ACC-MULE-00316,20451.65,2026-03-30 17:51:00,IMPS,kyc_fraud,17.411819,78.500222,17.439681,78.480037,BOB,HDFC,DEV-66902,0.65,1,3,1086.05
TXN-0000128,ACC-MULE-00316,ACC-TERM-00042,19340.11,2026-03-30 17:55:00,ATM_WITHDRAWAL,kyc_fraud,17.411819,78.500222,17.414681,78.47367,SBI,HDFC,DEV-38693,0.41,1,4,1111.54
TXN-0000129,ACC-VIC-01146,ACC-MULE-00522,87874.21,2026-04-01 19:36:00,UPI,phishing,17.469931,78.40818,17.495201,78.387836,SBI,BOB,DEV-95016,0.96,1,1,7125.79
TXN-0000130,ACC-MULE-00522,ACC-MULE-00721,81215.12,2026-04-01 19:54:00,IMPS,phishing,17.469931,78.40818,17.458381,78.4305,CANARA,SBI,DEV-35182,0.84,1,2,6659.09
TXN-0000131,ACC-MULE-00721,ACC-TERM-00262,77111.19,2026-04-01 20:02:00,ATM_WITHDRAWAL,phishing,17.469931,78.40818,17.475737,78.383261,AXIS,ICICI,DEV-26012,0.56,1,3,4103.93
TXN-0000132,ACC-VIC-00701,ACC-MULE-00186,112235.88,2026-03-17 03:47:00,UPI,upi_fraud,17.37481,78.474118,17.36296,78.4577,BOB,AXIS,DEV-34295,0.9,1,1,7764.12
TXN-0000133,ACC-MULE-00186,ACC-TERM-00086,103491.66,2026-03-17 03:55:00,ATM_WITHDRAWAL,upi_fraud,17.37481,78.474118,17.402849,78.502798,PNB,SBI,DEV-67948,0.95,1,2,8744.22
TXN-0000134,ACC-VIC-01497,ACC-MULE-00274,141878.29,2026-03-01 18:45:00,UPI,task_fraud,17.378282,78.49396,17.382115,78.516734,KOTAK,HDFC,DEV-30808,0.85,1,1,8121.71
TXN-0000135,ACC-MULE-00274,ACC-MULE-00131,133671.44,2026-03-01 18:57:00,IMPS,task_fraud,17.378282,78.49396,17.379618,78.497985,SBI,PNB,DEV-40919,0.48,1,2,8206.85
TXN-0000136,ACC-MULE-00131,ACC-MULE-00790,123876.07,2026-03-01 19:17:00,IMPS,task_fraud,17.378282,78.49396,17.373154,78.499788,HDFC,BOB,DEV-77659,0.94,1,3,9795.37
TXN-0000137,ACC-MULE-00790,ACC-TERM-00354,119503.71,2026-03-01 19:33:00,ATM_WITHDRAWAL,task_fraud,17.378282,78.49396,17.354259,78.479995,BOB,ICICI,DEV-27757,0.5,1,4,4372.36
TXN-0000138,ACC-VIC-00930,ACC-MULE-00106,13997.16,2026-03-05 00:17:00,UPI,phishing,12.966855,77.559667,12.971388,77.53742,BOB,PNB,DEV-34584,0.52,1,1,1002.84
TXN-0000139,ACC-MULE-00106,ACC-MULE-00451,12972.36,2026-03-05 00:33:00,IMPS,phishing,12.966855,77.559667,12.983121,77.566831,PNB,KOTAK,DEV-43660,0.68,1,2,1024.8
TXN-0000140,ACC-MULE-00451,ACC-MULE-00364,11961.88,2026-03-05 00:47:00,IMPS,phishing,12.966855,77.559667,12.967841,77.537874,PNB,KOTAK,DEV-30622,0.67,1,3,1010.48
TXN-0000141,ACC-MULE-00364,ACC-TERM-00064,11076.48,2026-03-05 01:06:00,ATM_WITHDRAWAL,phishing,12.966855,77.559667,12.970602,77.549712,PNB,HDFC,DEV-66472,0.71,1,4,885.4
TXN-0000142,ACC-VIC-00997,ACC-MULE-00066,111556.74,2026-03-02 03:37:00,UPI,phishing,12.984537,77.574486,12.970931,77.561326,BOB,KOTAK,DEV-91996,0.98,1,1,8443.26
TXN-0000143,ACC-MULE-00066,ACC-TERM-00115,106149.58,2026-03-02 03:42:00,ATM_WITHDRAWAL,phishing,12.984537,77.574486,12.980805,77.569948,HDFC,PNB,DEV-64595,0.57,1,2,5407.16
TXN-0000144,ACC-VIC-00649,ACC-MULE-00217,190892.41,2026-03-23 19:47:00,UPI,upi_fraud,17.339271,78.577612,17.319008,78.558426,AXIS,BOB,DEV-25065,0.97,1,1,9107.59
TXN-0000145,ACC-MULE-00217,ACC-MULE-00127,175960.49,2026-03-23 20:07:00,IMPS,upi_fraud,17.339271,78.577612,17.355391,78.554914,AXIS,SBI,DEV-91259,0.88,1,2,14931.92
TXN-0000146,ACC-MULE-00127,ACC-MULE-00746,169152.71,2026-03-23 20:12:00,IMPS,upi_fraud,17.339271,78.577612,17.367754,78.578224,AXIS,BOB,DEV-89071,0.47,1,3,6807.78
TXN-0000147,ACC-MULE-00746,ACC-TERM-00266,158801.38,2026-03-23 20:24:00,ATM_WITHDRAWAL,upi_fraud,17.339271,78.577612,17.33689,78.553587,AXIS,CANARA,DEV-38152,0.73,1,4,10351.33
TXN-0000148,ACC-VIC-01416,ACC-MULE-00642,24192.66,2026-03-12 19:32:00,UPI,upi_fraud,17.423454,78.506319,17.435082,78.478224,ICICI,KOTAK,DEV-41690,0.49,1,1,807.34
TXN-0000149,ACC-MULE-00642,ACC-TERM-00176,23422.81,2026-03-12 19:36:00,ATM_WITHDRAWAL,upi_fraud,17.423454,78.506319,17.44026,78.510848,HDFC,AXIS,DEV-79785,0.43,1,2,769.85
TXN-0000150,ACC-VIC-00147,ACC-MULE-00082,47919.57,2026-03-26 17:07:00,UPI,upi_fraud,13.007628,77.583667,13.005991,77.587976,CANARA,ICICI,DEV-46801,0.96,1,1,2080.43
TXN-0000151,ACC-MULE-00082,ACC-MULE-00071,44327.64,2026-03-26 17:31:00,IMPS,upi_fraud,13.007628,77.583667,12.992905,77.610062,BOB,PNB,DEV-43133,0.72,1,2,3591.93
TXN-0000152,ACC-MULE-00071,ACC-MULE-00116,41112.27,2026-03-26 17:45:00,IMPS,upi_fraud,13.007628,77.583667,12.984034,77.606594,HDFC,HDFC,DEV-38900,0.79,1,3,3215.37
TXN-0000153,ACC-MULE-00116,ACC-TERM-00021,38953.1,2026-03-26 17:57:00,ATM_WITHDRAWAL,upi_fraud,13.007628,77.583667,12.981417,77.610181,BOB,BOB,DEV-42430,0.5,1,4,2159.17
TXN-0000154,ACC-VIC-00644,ACC-MULE-00271,188869.99,2026-03-09 23:03:00,UPI,phishing,17.348411,78.550693,17.337632,78.561563,PNB,PNB,DEV-91019,0.92,1,1,11130.01
TXN-0000155,ACC-MULE-00271,ACC-MULE-00793,178978.97,2026-03-09 23:24:00,IMPS,phishing,17.348411,78.550693,17.360005,78.555601,BOB,AXIS,DEV-30846,0.92,1,2,9891.02
TXN-0000156,ACC-MULE-00793,ACC-MULE-00448,169791.96,2026-03-09 23:44:00,IMPS,phishing,17.348411,78.550693,17.336452,78.55496,CANARA,KOTAK,DEV-92573,0.49,1,3,9187.01
TXN-0000157,ACC-MULE-00448,ACC-TERM-00144,162059.53,2026-03-09 23:52:00,ATM_WITHDRAWAL,phishing,17.348411,78.550693,17.370272,78.563981,PNB,AXIS,DEV-88334,0.8,1,4,7732.43
TXN-0000158,ACC-VIC-00989,ACC-MULE-00225,142404.38,2026-03-17 21:35:00,UPI,kyc_fraud,17.40966,78.408176,17.437264,78.4296,SBI,ICICI,DEV-73582,0.53,1,1,7595.62
TXN-0000159,ACC-MULE-00225,ACC-MULE-00565,132892.59,2026-03-17 21:49:00,IMPS,kyc_fraud,17.40966,78.408176,17.383283,78.426512,SBI,ICICI,DEV-48452,0.68,1,2,9511.79
TXN-0000160,ACC-MULE-00565,ACC-TERM-00210,125735.01,2026-03-17 22:04:00,ATM_WITHDRAWAL,kyc_fraud,17.40966,78.408176,17.430519,78.425225,CANARA,CANARA,DEV-14760,0.51,1,3,7157.58
TXN-0000161,ACC-VIC-00539,ACC-MULE-00774,14279.38,2026-03-13 05:26:00,UPI,investment_scam,19.112495,72.848471,19.101448,72.820529,HDFC,KOTAK,DEV-82470,0.77,1,1,720.62
TXN-0000162,ACC-MULE-00774,ACC-MULE-00211,13279.24,2026-03-13 05:34:00,IMPS,investment_scam,19.112495,72.848471,19.121909,72.864335,AXIS,HDFC,DEV-79938,0.56,1,2,1000.14
TXN-0000163,ACC-MULE-00211,ACC-TERM-00341,12419.66,2026-03-13 05:48:00,ATM_WITHDRAWAL,investment_scam,19.112495,72.848471,19.10195,72.829769,CANARA,SBI,DEV-66282,0.69,1,3,859.58
TXN-0000164,ACC-VIC-00404,ACC-MULE-00436,87964.33,2026-03-23 12:02:00,UPI,task_fraud,17.408284,78.392602,17.419126,78.396913,CANARA,ICICI,DEV-77731,0.62,1,1,7035.67
TXN-0000165,ACC-MULE-00436,ACC-MULE-00548,84572.74,2026-03-23 12:07:00,IMPS,task_fraud,17.408284,78.392602,17.42508,78.41693,AXIS,SBI,DEV-12442,0.6,1,2,3391.59
TXN-0000166,ACC-MULE-00548,ACC-TERM-00033,80437.67,2026-03-23 12:18:00,ATM_WITHDRAWAL,task_fraud,17.408284,78.392602,17.427615,78.389296,SBI,KOTAK,DEV-16567,0.55,1,3,4135.07
TXN-0000167,ACC-VIC-00293,ACC-MULE-00259,82246.83,2026-03-08 21:35:00,UPI,task_fraud,12.979802,77.625515,13.004694,77.643261,BOB,BOB,DEV-65076,0.41,1,1,2753.17
TXN-0000168,ACC-MULE-00259,ACC-TERM-00130,79594.73,2026-03-08 21:51:00,ATM_WITHDRAWAL,task_fraud,12.979802,77.625515,12.972379,77.618502,CANARA,BOB,DEV-63356,0.52,1,2,2652.1
TXN-0000169,ACC-VIC-00010,ACC-MULE-00107,24008.78,2026-03-10 07:54:00,UPI,phishing,17.440311,78.395545,17.456534,78.393832,CANARA,SBI,DEV-70439,0.66,1,1,991.22
TXN-0000170,ACC-MULE-00107,ACC-TERM-00226,22490.53,2026-03-10 08:12:00,ATM_WITHDRAWAL,phishing,17.440311,78.395545,17.442704,78.424158,AXIS,HDFC,DEV-28928,0.74,1,2,1518.25
TXN-0000171,ACC-VIC-00741,ACC-MULE-00592,14229.23,2026-03-08 08:34:00,UPI,upi_fraud,19.044518,72.86817,19.030396,72.878199,AXIS,BOB,DEV-26383,0.91,1,1,770.77
TXN-0000172,ACC-MULE-00592,ACC-MULE-00210,13383.29,2026-03-08 08:41:00,IMPS,upi_fraud,19.044518,72.86817,19.033877,72.851975,SBI,PNB,DEV-45091,0.91,1,2,845.94
TXN-0000173,ACC-MULE-00210,ACC-TERM-00041,12712.72,2026-03-08 09:06:00,ATM_WITHDRAWAL,upi_fraud,19.044518,72.86817,19.074092,72.849249,PNB,SBI,DEV-77073,0.9,1,3,670.57
TXN-0000174,ACC-VIC-01015,ACC-MULE-00411,47006.92,2026-03-24 09:46:00,UPI,task_fraud,17.385122,78.508198,17.383747,78.518731,CANARA,AXIS,DEV-66621,0.42,1,1,2993.08
TXN-0000175,ACC-MULE-00411,ACC-MULE-00791,45416.27,2026-03-24 09:53:00,IMPS,task_fraud,17.385122,78.508198,17.395606,78.499423,AXIS,PNB,DEV-83685,0.95,1,2,1590.65
TXN-0000176,ACC-MULE-00791,ACC-MULE-00630,43310.07,2026-03-24 10:16:00,IMPS,task_fraud,17.385122,78.508198,17.374518,78.481865,SBI,BOB,DEV-35359,0.45,1,3,2106.2
TXN-0000177,ACC-MULE-00630,ACC-TERM-00385,41942.13,2026-03-24 10:21:00,ATM_WITHDRAWAL,task_fraud,17.385122,78.508198,17.387015,78.516294,AXIS,AXIS,DEV-20139,0.94,1,4,1367.94
TXN-0000178,ACC-VIC-00711,ACC-MULE-00464,47954.7,2026-03-11 15:54:00,UPI,phishing,17.397267,78.504304,17.420752,78.477329,SBI,AXIS,DEV-78070,0.42,1,1,2045.3
TXN-0000179,ACC-MULE-00464,ACC-MULE-00098,44859.47,2026-03-11 16:10:00,IMPS,phishing,17.397267,78.504304,17.387374,78.519962,CANARA,AXIS,DEV-10956,0.47,1,2,3095.23
TXN-0000180,ACC-MULE-00098,ACC-MULE-00307,42034.58,2026-03-11 16:19:00,IMPS,phishing,17.397267,78.504304,17.419575,78.532145,ICICI,AXIS,DEV-46596,0.71,1,3,2824.89
TXN-0000181,ACC-MULE-00307,ACC-TERM-00089,38673.05,2026-03-11 16:27:00,ATM_WITHDRAWAL,phishing,17.397267,78.504304,17.394965,78.495215,PNB,HDFC,DEV-51777,0.45,1,4,3361.53
TXN-0000182,ACC-VIC-00326,ACC-MULE-00291,39567.69,2026-03-17 19:48:00,UPI,kyc_fraud,12.945794,77.609213,12.950585,77.600501,CANARA,HDFC,DEV-21648,0.76,1,1,2432.31
TXN-0000183,ACC-MULE-00291,ACC-MULE-00649,36507.0,2026-03-17 20:05:00,IMPS,kyc_fraud,12.945794,77.609213,12.964354,77.581067,HDFC,AXIS,DEV-78462,0.65,1,2,3060.69
TXN-0000184,ACC-MULE-00649,ACC-MULE-00072,34254.06,2026-03-17 20:21:00,IMPS,kyc_fraud,12.945794,77.609213,12.954531,77.637368,AXIS,KOTAK,DEV-91780,0.69,1,3,2252.94
TXN-0000185,ACC-MULE-00072,ACC-TERM-00075,31958.17,2026-03-17 20:35:00,ATM_WITHDRAWAL,kyc_fraud,12.945794,77.609213,12.973517,77.585217,SBI,KOTAK,DEV-30712,0.57,1,4,2295.89
TXN-0000186,ACC-VIC-00359,ACC-MULE-00392,82002.62,2026-03-14 09:07:00,UPI,upi_fraud,17.357296,78.47251,17.359036,78.467951,KOTAK,KOTAK,DEV-40660,0.52,1,1,2997.38
TXN-0000187,ACC-MULE-00392,ACC-MULE-00207,79443.22,2026-03-14 09:26:00,IMPS,upi_fraud,17.357296,78.47251,17.330302,78.477952,BOB,ICICI,DEV-91107,0.75,1,2,2559.4
TXN-0000188,ACC-MULE-00207,ACC-TERM-00375,76161.1,2026-03-14 09:32:00,ATM_WITHDRAWAL,upi_fraud,17.357296,78.47251,17.330114,78.448506,KOTAK,SBI,DEV-61187,0.53,1,3,3282.12
TXN-0000189,ACC-VIC-00575,ACC-MULE-00509,47993.51,2026-03-19 09:01:00,UPI,kyc_fraud,19.078963,72.845056,19.051925,72.851815,BOB,KOTAK,DEV-60160,0.44,1,1,2006.49
TXN-0000190,ACC-MULE-00509,ACC-MULE-00737,44183.92,2026-03-19 09:24:00,IMPS,kyc_fraud,19.078963,72.845056,19.053443,72.84875,PNB,AXIS,DEV-15095,0.7,1,2,3809.59
TXN-0000191,ACC-MULE-00737,ACC-TERM-00239,42303.92,2026-03-19 09:41:00,ATM_WITHDRAWAL,kyc_fraud,19.078963,72.845056,19.063559,72.863283,KOTAK,PNB,DEV-30381,0.87,1,3,1880.0
TXN-0000192,ACC-VIC-01488,ACC-MULE-00108,46980.99,2026-03-07 06:16:00,UPI,task_fraud,17.355653,78.57236,17.337081,78.566941,BOB,PNB,DEV-45215,0.53,1,1,3019.01
TXN-0000193,ACC-MULE-00108,ACC-MULE-00260,45288.98,2026-03-07 06:29:00,IMPS,task_fraud,17.355653,78.57236,17.364471,78.568488,ICICI,BOB,DEV-33832,0.53,1,2,1692.01
TXN-0000194,ACC-MULE-00260,ACC-TERM-00394,42243.83,2026-03-07 06:53:00,ATM_WITHDRAWAL,task_fraud,17.355653,78.57236,17.384967,78.558522,BOB,ICICI,DEV-66814,0.52,1,3,3045.15
TXN-0000195,ACC-VIC-01285,ACC-MULE-00213,81036.15,2026-04-01 10:06:00,UPI,upi_fraud,19.100225,72.873345,19.07774,72.893299,ICICI,CANARA,DEV-70036,0.55,1,1,3963.85
TXN-0000196,ACC-MULE-00213,ACC-MULE-00039,76641.28,2026-04-01 10:26:00,IMPS,upi_fraud,19.100225,72.873345,19.093966,72.897744,SBI,BOB,DEV-51850,0.91,1,2,4394.87
TXN-0000197,ACC-MULE-00039,ACC-MULE-00727,71538.6,2026-04-01 10:41:00,IMPS,upi_fraud,19.100225,72.873345,19.12541,72.877737,PNB,KOTAK,DEV-47242,0.73,1,3,5102.68
TXN-0000198,ACC-MULE-00727,ACC-TERM-00232,65818.41,2026-04-01 10:47:00,ATM_WITHDRAWAL,upi_fraud,19.100225,72.873345,19.088045,72.899737,AXIS,ICICI,DEV-72957,0.54,1,4,5720.19
TXN-0000199,ACC-VIC-01089,ACC-MULE-00430,48314.43,2026-03-23 00:16:00,UPI,upi_fraud,17.469196,78.373937,17.491013,78.383399,PNB,KOTAK,DEV-80512,0.88,1,1,1685.57
TXN-0000200,ACC-MULE-00430,ACC-MULE-00043,45019.27,2026-03-23 00:35:00,IMPS,upi_fraud,17.469196,78.373937,17.475017,78.34626,CANARA,HDFC,DEV-37777,0.45,1,2,3295.16
TXN-0000201,ACC-MULE-00043,ACC-MULE-00473,43317.44,2026-03-23 00:58:00,IMPS,upi_fraud,17.469196,78.373937,17.497289,78.364642,SBI,ICICI,DEV-10115,0.7,1,3,1701.83
TXN-0000202,ACC-MULE-00473,ACC-TERM-00395,40517.9,2026-03-23 01:03:00,ATM_WITHDRAWAL,upi_fraud,17.469196,78.373937,17.479274,78.361476,SBI,ICICI,DEV-79105,0.92,1,4,2799.54
TXN-0000203,ACC-VIC-01290,ACC-MULE-00530,190393.28,2026-03-20 00:57:00,UPI,phishing,17.35086,78.460939,17.352908,78.433208,HDFC,PNB,DEV-78553,0.4,1,1,9606.72
TXN-0000204,ACC-MULE-00530,ACC-TERM-00318,182632.95,2026-03-20 01:08:00,ATM_WITHDRAWAL,phishing,17.35086,78.460939,17.357463,78.485241,HDFC,BOB,DEV-85815,0.64,1,2,7760.33
TXN-0000205,ACC-VIC-00011,ACC-MULE-00432,23011.85,2026-03-15 01:33:00,UPI,upi_fraud,19.041059,72.897376,19.049015,72.879939,SBI,CANARA,DEV-75168,0.51,1,1,1988.15
TXN-0000206,ACC-MULE-00432,ACC-MULE-00479,21559.43,2026-03-15 01:38:00,IMPS,upi_fraud,19.041059,72.897376,19.01391,72.913082,ICICI,CANARA,DEV-39448,0.73,1,2,1452.42
TXN-0000207,ACC-MULE-00479,ACC-TERM-00297,20073.79,2026-03-15 01:43:00,ATM_WITHDRAWAL,upi_fraud,19.041059,72.897376,19.065274,72.899482,PNB,AXIS,DEV-72837,0.67,1,3,1485.64
TXN-0000208,ACC-VIC-01460,ACC-MULE-00213,193745.13,2026-03-29 19:48:00,UPI,investment_scam,17.442677,78.350911,17.466091,78.367783,PNB,HDFC,DEV-14826,0.81,1,1,6254.87
TXN-0000209,ACC-MULE-00213,ACC-MULE-00731,185831.85,2026-03-29 20:09:00,IMPS,investment_scam,17.442677,78.350911,17.445702,78.339537,BOB,SBI,DEV-17971,0.95,1,2,7913.28
TXN-0000210,ACC-MULE-00731,ACC-TERM-00072,176913.93,2026-03-29 20:22:00,ATM_WITHDRAWAL,investment_scam,17.442677,78.350911,17.444508,78.347026,SBI,PNB,DEV-55954,0.41,1,3,8917.92
TXN-0000211,ACC-VIC-01045,ACC-MULE-00233,188197.24,2026-03-13 08:44:00,UPI,investment_scam,17.348342,78.492517,17.377825,78.484698,SBI,HDFC,DEV-79823,0.45,1,1,11802.76
TXN-0000212,ACC-MULE-00233,ACC-MULE-00750,175832.57,2026-03-13 09:07:00,IMPS,investment_scam,17.348342,78.492517,17.372654,78.516094,AXIS,PNB,DEV-15827,0.89,1,2,12364.67
TXN-0000213,ACC-MULE-00750,ACC-MULE-00435,163797.79,2026-03-13 09:16:00,IMPS,investment_scam,17.348342,78.492517,17.327607,78.494308,CANARA,SBI,DEV-52051,0.97,1,3,12034.78
TXN-0000214,ACC-MULE-00435,ACC-TERM-00114,158844.63,2026-03-13 09:34:00,ATM_WITHDRAWAL,investment_scam,17.348342,78.492517,17.358487,78.50434,CANARA,CANARA,DEV-83341,0.46,1,4,4953.16
TXN-0000215,ACC-VIC-01128,ACC-MULE-00042,39959.97,2026-03-12 13:35:00,UPI,upi_fraud,17.449351,78.360219,17.439782,78.382744,HDFC,SBI,DEV-11219,0.52,1,1,2040.03
TXN-0000216,ACC-MULE-00042,ACC-TERM-00300,37551.18,2026-03-12 13:52:00,ATM_WITHDRAWAL,upi_fraud,17.449351,78.360219,17.442743,78.33959,AXIS,ICICI,DEV-35795,0.71,1,2,2408.79
TXN-0000217,ACC-VIC-00824,ACC-MULE-00266,87536.16,2026-03-05 06:32:00,UPI,phishing,17.360793,78.493148,17.368672,78.475879,KOTAK,ICICI,DEV-93529,0.76,1,1,7463.84
TXN-0000218,ACC-MULE-00266,ACC-MULE-00708,81515.07,2026-03-05 06:52:00,IMPS,phishing,17.360793,78.493148,17.389203,78.488686,PNB,AXIS,DEV-40642,0.72,1,2,6021.09
TXN-0000219,ACC-MULE-00708,ACC-TERM-00084,75146.0,2026-03-05 07:07:00,ATM_WITHDRAWAL,phishing,17.360793,78.493148,17.357748,78.520893,KOTAK,HDFC,DEV-89050,0.67,1,3,6369.07
TXN-0000220,ACC-VIC-00914,ACC-MULE-00557,38964.99,2026-03-25 20:13:00,UPI,investment_scam,19.081349,72.902316,19.105971,72.926893,PNB,AXIS,DEV-40728,0.88,1,1,3035.01
TXN-0000221,ACC-MULE-00557,ACC-TERM-00392,36259.87,2026-03-25 20:23:00,ATM_WITHDRAWAL,investment_scam,19.081349,72.902316,19.09902,72.929414,PNB,HDFC,DEV-30690,0.46,1,2,2705.12
TXN-0000222,ACC-VIC-00552,ACC-MULE-00452,23573.21,2026-03-25 14:16:00,UPI,task_fraud,12.960299,77.579038,12.966718,77.551567,CANARA,KOTAK,DEV-60510,0.68,1,1,1426.79
TXN-0000223,ACC-MULE-00452,ACC-MULE-00061,21870.58,2026-03-25 14:28:00,IMPS,task_fraud,12.960299,77.579038,12.930862,77.571835,KOTAK,AXIS,DEV-51523,0.89,1,2,1702.63
TXN-0000224,ACC-MULE-00061,ACC-MULE-00693,20523.78,2026-03-25 14:44:00,IMPS,task_fraud,12.960299,77.579038,12.980709,77.608331,SBI,ICICI,DEV-40896,0.51,1,3,1346.8
TXN-0000225,ACC-MULE-00693,ACC-TERM-00057,19783.18,2026-03-25 14:50:00,ATM_WITHDRAWAL,task_fraud,12.960299,77.579038,12.950338,77.580174,ICICI,KOTAK,DEV-99225,0.78,1,4,740.6
TXN-0000226,ACC-VIC-00860,ACC-MULE-00651,115809.57,2026-03-05 12:17:00,UPI,task_fraud,17.412967,78.49723,17.387674,78.480285,PNB,PNB,DEV-73462,0.69,1,1,4190.43
TXN-0000227,ACC-MULE-00651,ACC-MULE-00090,110702.12,2026-03-05 12:29:00,IMPS,task_fraud,17.412967,78.49723,17.431786,78.513319,CANARA,KOTAK,DEV-72797,0.54,1,2,5107.45
TXN-0000228,ACC-MULE-00090,ACC-MULE-00575,102332.29,2026-03-05 12:44:00,IMPS,task_fraud,17.412967,78.49723,17.414701,78.505728,CANARA,BOB,DEV-72819,0.85,1,3,8369.83
TXN-0000229,ACC-MULE-00575,ACC-TERM-00116,97710.26,2026-03-05 13:00:00,ATM_WITHDRAWAL,task_fraud,17.412967,78.49723,17.433418,78.497203,CANARA,AXIS,DEV-36167,0.45,1,4,4622.03
TXN-0000230,ACC-VIC-01176,ACC-MULE-00460,87978.04,2026-03-17 03:15:00,UPI,investment_scam,17.437176,78.380833,17.429302,78.354573,KOTAK,PNB,DEV-36229,0.67,1,1,7021.96
TXN-0000231,ACC-MULE-00460,ACC-MULE-00511,84148.12,2026-03-17 03:20:00,IMPS,investment_scam,17.437176,78.380833,17.45874,78.401697,CANARA,HDFC,DEV-37853,0.44,1,2,3829.92
TXN-0000232,ACC-MULE-00511,ACC-TERM-00297,79891.61,2026-03-17 03:30:00,ATM_WITHDRAWAL,investment_scam,17.437176,78.380833,17.416229,78.375451,ICICI,ICICI,DEV-99097,0.78,1,3,4256.51
TXN-0000233,ACC-VIC-01299,ACC-MULE-00238,48405.8,2026-04-04 03:33:00,UPI,investment_scam,13.006734,77.557834,13.016765,77.530548,CANARA,PNB,DEV-71121,0.82,1,1,1594.2
TXN-0000234,ACC-MULE-00238,ACC-MULE-00655,45892.21,2026-04-04 03:55:00,IMPS,investment_scam,13.006734,77.557834,13.01777,77.578275,KOTAK,HDFC,DEV-74904,0.58,1,2,2513.59
TXN-0000235,ACC-MULE-00655,ACC-MULE-00032,44291.48,2026-04-04 04:09:00,IMPS,investment_scam,13.006734,77.557834,13.026273,77.567461,HDFC,PNB,DEV-88644,0.61,1,3,1600.73
TXN-0000236,ACC-MULE-00032,ACC-TERM-00127,42803.56,2026-04-04 04:32:00,ATM_WITHDRAWAL,investment_scam,13.006734,77.557834,13.009702,77.556803,HDFC,CANARA,DEV-51908,0.87,1,4,1487.92
TXN-0000237,ACC-VIC-00547,ACC-MULE-00545,81063.17,2026-03-21 18:30:00,UPI,phishing,17.328258,78.577475,17.351046,78.581815,KOTAK,AXIS,DEV-90277,0.67,1,1,3936.83
TXN-0000238,ACC-MULE-00545,ACC-MULE-00161,75138.05,2026-03-21 18:46:00,IMPS,phishing,17.328258,78.577475,17.34286,78.590477,SBI,CANARA,DEV-44300,0.72,1,2,5925.12
TXN-0000239,ACC-MULE-00161,ACC-TERM-00378,69265.55,2026-03-21 19:01:00,ATM_WITHDRAWAL,phishing,17.328258,78.577475,17.316862,78.605577,SBI,KOTAK,DEV-83493,0.8,1,3,5872.5
TXN-0000240,ACC-VIC-01173,ACC-MULE-00773,13999.38,2026-03-31 04:36:00,UPI,investment_scam,17.385379,78.527603,17.361891,78.533959,KOTAK,CANARA,DEV-68312,0.47,1,1,1000.62
TXN-0000241,ACC-MULE-00773,ACC-MULE-00716,13247.04,2026-03-31 04:53:00,IMPS,investment_scam,17.385379,78.527603,17.355643,78.51912,BOB,ICICI,DEV-59611,0.5,1,2,752.34
TXN-0000242,ACC-MULE-00716,ACC-MULE-00655,12730.44,2026-03-31 05:16:00,IMPS,investment_scam,17.385379,78.527603,17.360565,78.518938,AXIS,KOTAK,DEV-97914,0.42,1,3,516.6
TXN-0000243,ACC-MULE-00655,ACC-TERM-00141,11962.52,2026-03-31 05:34:00,ATM_WITHDRAWAL,investment_scam,17.385379,78.527603,17.395909,78.503727,BOB,KOTAK,DEV-20128,0.47,1,4,767.92
TXN-0000244,ACC-VIC-00242,ACC-MULE-00350,145364.49,2026-03-28 06:21:00,UPI,investment_scam,12.996494,77.61222,13.019059,77.622995,BOB,KOTAK,DEV-82422,0.68,1,1,4635.51
TXN-0000245,ACC-MULE-00350,ACC-MULE-00207,134593.26,2026-03-28 06:40:00,IMPS,investment_scam,12.996494,77.61222,12.995051,77.615899,BOB,PNB,DEV-23366,0.66,1,2,10771.23
TXN-0000246,ACC-MULE-00207,ACC-MULE-00573,126215.72,2026-03-28 06:50:00,IMPS,investment_scam,12.996494,77.61222,13.022168,77.628748,ICICI,PNB,DEV-28873,0.79,1,3,8377.54
TXN-0000247,ACC-MULE-00573,ACC-TERM-00352,119570.3,2026-03-28 07:03:00,ATM_WITHDRAWAL,investment_scam,12.996494,77.61222,13.025174,77.599063,BOB,PNB,DEV-69179,0.45,1,4,6645.42
TXN-0000248,ACC-VIC-00461,ACC-MULE-00469,187654.44,2026-03-21 11:59:00,UPI,kyc_fraud,19.047749,72.851007,19.058388,72.842623,CANARA,CANARA,DEV-33361,0.73,1,1,12345.56
TXN-0000249,ACC-MULE-00469,ACC-MULE-00003,178355.66,2026-03-21 12:10:00,IMPS,kyc_fraud,19.047749,72.851007,19.066822,72.853346,HDFC,ICICI,DEV-12290,0.75,1,2,9298.78
