withdrawal_id,atm_id,timestamp,amount,day_of_week,hour,withdrawal_frequency,is_suspicious,associated_case_id
WDR-0000270,ATM-HYD-0485,2026-06-06 02:35:00,10000,Saturday,2,22,True,DR-2026-2209
WDR-0000271,ATM-HYD-0492,2026-06-23 04:54:00,2000,Tuesday,4,17,False,N/A
WDR-0000272,ATM-HYD-0262,2026-05-11 01:08:00,2000,Monday,1,8,False,N/A
WDR-0000273,ATM-HYD-0214,2026-07-16 12:23:00,2000,Thursday,12,16,False,N/A
WDR-0000274,ATM-HYD-0506,2026-03-10 22:39:00,4000,Tuesday,22,5,False,N/A
WDR-0000275,ATM-HYD-0219,2026-01-31 16:30:00,5000,Saturday,16,5,True,DR-2026-3862
WDR-0000276,ATM-HYD-0510,2026-05-28 01:39:00,20000,Thursday,1,9,False,N/A
WDR-0000277,ATM-HYD-0086,2026-01-23 05:31:00,4000,Friday,5,20,True,DR-2026-4060
WDR-0000278,ATM-HYD-0420,2026-06-24 00:30:00,2000,Wednesday,0,17,False,N/A
WDR-0000279,ATM-HYD-0419,2026-03-07 21:55:00,15000,Saturday,21,10,False,N/A
WDR-0000280,ATM-HYD-0106,2026-07-16 18:22:00,15000,Thursday,18,14,True,DR-2026-2959
WDR-0000281,ATM-HYD-0393,2026-02-22 00:59:00,10000,Sunday,0,8,False,N/A
WDR-0000282,ATM-HYD-0072,2026-02-22 07:26:00,20000,Sunday,7,4,False,N/A
WDR-0000283,ATM-HYD-0157,2026-02-26 14:46:00,2000,Thursday,14,23,False,N/A
WDR-0000284,ATM-HYD-0017,2026-06-04 13:06:00,40000,Thursday,13,17,False,N/A
WDR-0000285,ATM-HYD-0386,2026-04-26 07:16:00,25000,Sunday,7,14,False,N/A
WDR-0000286,ATM-HYD-0349,2026-06-30 10:39:00,2000,Tuesday,10,21,False,N/A
WDR-0000287,ATM-HYD-0104,2026-02-09 08:29:00,40000,Monday,8,14,False,N/A
WDR-0000288,ATM-HYD-0099,2026-07-08 07:36:00,40000,Wednesday,7,19,False,N/A
WDR-0000289,ATM-HYD-0059,2026-06-10 10:45:00,4000,Wednesday,10,13,False,N/A
WDR-0000290,ATM-HYD-0019,2026-08-01 00:39:00,4000,Saturday,0,18,False,N/A
WDR-0000291,ATM-HYD-0355,2026-03-29 12:55:00,15000,Sunday,12,6,True,DR-2026-5048
WDR-0000292,ATM-HYD-0007,2026-02-12 08:23:00,20000,Thursday,8,19,False,N/A
WDR-0000293,ATM-HYD-0495,2026-07-24 18:26:00,5000,Friday,18,11,True,DR-2026-4011
WDR-0000294,ATM-HYD-0209,2026-04-13 23:18:00,25000,Monday,23,20,True,DR-2026-4448
WDR-0000295,ATM-HYD-0006,2026-05-21 21:57:00,40000,Thursday,21,10,False,N/A
WDR-0000296,ATM-HYD-0314,2026-02-10 14:17:00,15000,Tuesday,14,7,False,N/A
WDR-0000297,ATM-HYD-0207,2026-04-20 20:36:00,15000,Monday,20,14,False,N/A
WDR-0000298,ATM-HYD-0285,2026-02-17 19:36:00,4000,Tuesday,19,21,False,N/A
WDR-0000299,ATM-HYD-0250,2026-06-22 04:57:00,5000,Monday,4,9,False,N/A
WDR-0000300,ATM-HYD-0201,2026-04-06 03:33:00,4000,Monday,3,13,False,N/A
WDR-0000301,ATM-HYD-0222,2026-06-28 20:07:00,40000,Sunday,20,19,True,DR-2026-2363
WDR-0000302,ATM-HYD-0074,2026-03-08 21:33:00,20000,Sunday,21,6,False,N/A
WDR-0000303,ATM-HYD-0365,2026-06-30 07:19:00,20000,Tuesday,7,7,False,N/A
WDR-0000304,ATM-HYD-0418,2026-06-27 22:15:00,5000,Saturday,22,22,False,N/A
WDR-0000305,ATM-HYD-0518,2026-02-23 00:16:00,15000,Monday,0,21,False,N/A
WDR-0000306,ATM-HYD-0091,2026-03-02 06:43:00,25000,Monday,6,24,False,N/A
WDR-0000307,ATM-HYD-0477,2026-05-14 01:02:00,4000,Thursday,1,21,False,N/A
WDR-0000308,ATM-HYD-0477,2026-05-19 05:06:00,10000,Tuesday,5,4,False,N/A
WDR-0000309,ATM-HYD-0233,2026-03-22 23:33:00,25000,Sunday,23,16,True,DR-2026-1242
WDR-0000310,ATM-HYD-0012,2026-04-27 06:05:00,2000,Monday,6,19,False,N/A
WDR-0000311,ATM-HYD-0378,2026-02-10 13:39:00,15000,Tuesday,13,11,False,N/A
WDR-0000312,ATM-HYD-0240,2026-06-11 09:28:00,10000,Thursday,9,9,True,DR-2026-1507
WDR-0000313,ATM-HYD-0208,2026-07-04 06:48:00,10000,Saturday,6,20,False,N/A
WDR-0000314,ATM-HYD-0113,2026-06-22 22:18:00,25000,Monday,22,4,False,N/A
WDR-0000315,ATM-HYD-0240,2026-03-14 19:06:00,2000,Saturday,19,5,False,N/A
WDR-0000316,ATM-HYD-0218,2026-05-26 11:33:00,20000,Tuesday,11,7,False,N/A
WDR-0000317,ATM-HYD-0287,2026-03-14 03:46:00,10000,Saturday,3,5,False,N/A
WDR-0000318,ATM-HYD-0441,2026-04-30 09:17:00,40000,Thursday,9,5,True,DR-2026-2668
WDR-0000319,ATM-HYD-0096,2026-01-20 16:25:00,10000,Tuesday,16,8,False,N/A
WDR-0000320,ATM-HYD-0452,2026-06-10 02:33:00,4000,Wednesday,2,7,False,N/A
WDR-0000321,ATM-HYD-0121,2026-04-03 02:21:00,25000,Friday,2,8,False,N/A
WDR-0000322,ATM-HYD-0226,2026-07-08 13:13:00,4000,Wednesday,13,7,True,DR-2026-2160
WDR-0000323,ATM-HYD-0510,2026-01-15 17:25:00,2000,Thursday,17,18,True,DR-2026-4726
WDR-0000324,ATM-HYD-0516,2026-05-23 22:15:00,20000,Saturday,22,18,False,N/A
WDR-0000325,ATM-HYD-0308,2026-07-14 21:00:00,20000,Tuesday,21,23,True,DR-2026-1797
WDR-0000326,ATM-HYD-0250,2026-07-23 00:34:00,25000,Thursday,0,5,False,N/A
WDR-0000327,ATM-HYD-0410,2026-06-28 16:29:00,25000,Sunday,16,24,False,N/A
WDR-0000328,ATM-HYD-0237,2026-02-13 01:43:00,15000,Friday,1,19,False,N/A
WDR-0000329,ATM-HYD-0352,2026-02-22 00:18:00,40000,Sunday,0,21,True,DR-2026-2525
WDR-0000330,ATM-HYD-0490,2026-02-26 07:52:00,4000,Thursday,7,9,False,N/A
WDR-0000331,ATM-HYD-0063,2026-07-12 20:31:00,25000,Sunday,20,11,True,DR-2026-4860
WDR-0000332,ATM-HYD-0219,2026-03-12 08:56:00,20000,Thursday,8,14,False,N/A
WDR-0000333,ATM-HYD-0323,2026-07-06 19:19:00,2000,Monday,19,6,False,N/A
WDR-0000334,ATM-HYD-0039,2026-06-07 04:57:00,10000,Sunday,4,4,False,N/A
WDR-0000335,ATM-HYD-0075,2026-05-19 19:30:00,2000,Tuesday,19,24,False,N/A
WDR-0000336,ATM-HYD-0231,2026-04-10 12:22:00,5000,Friday,12,9,False,N/A
WDR-0000337,ATM-HYD-0387,2026-07-13 10:53:00,25000,Monday,10,5,True,DR-2026-2956
WDR-0000338,ATM-HYD-0342,2026-01-28 06:35:00,20000,Wednesday,6,11,False,N/A
WDR-0000339,ATM-HYD-0414,2026-02-12 03:28:00,2000,Thursday,3,24,True,DR-2026-1720
WDR-0000340,ATM-HYD-0218,2026-06-11 10:39:00,2000,Thursday,10,5,False,N/A
WDR-0000341,ATM-HYD-0506,2026-04-08 21:37:00,2000,Wednesday,21,24,False,N/A
WDR-0000342,ATM-HYD-0091,2026-04-03 19:21:00,25000,Friday,19,22,False,N/A
WDR-0000343,ATM-HYD-0089,2026-06-16 16:27:00,20000,Tuesday,16,11,False,N/A
WDR-0000344,ATM-HYD-0333,2026-07-26 00:06:00,40000,Sunday,0,9,False,N/A
WDR-0000345,ATM-HYD-0509,2026-01-15 22:00:00,4000,Thursday,22,19,True,DR-2026-2513
WDR-0000346,ATM-HYD-0053,2026-05-11 11:22:00,15000,Monday,11,22,False,N/A
WDR-0000347,ATM-HYD-0102,2026-06-29 17:33:00,40000,Monday,17,21,True,DR-2026-2517
WDR-0000348,ATM-HYD-0318,2026-05-14 19:46:00,4000,Thursday,19,14,False,N/A
WDR-0000349,ATM-HYD-0043,2026-01-23 16:51:00,15000,Friday,16,17,True,DR-2026-2462
WDR-0000350,ATM-HYD-0161,2026-06-25 02:59:00,15000,Thursday,2,8,False,N/A
WDR-0000351,ATM-HYD-0056,2026-02-26 04:15:00,4000,Thursday,4,13,True,DR-2026-2047
WDR-0000352,ATM-HYD-0103,2026-02-28 00:38:00,4000,Saturday,0,7,True,DR-2026-2905
WDR-0000353,ATM-HYD-0325,2026-03-23 02:14:00,10000,Monday,2,14,False,N/A
WDR-0000354,ATM-HYD-0111,2026-02-01 05:43:00,10000,Sunday,5,19,False,N/A
WDR-0000355,ATM-HYD-0266,2026-03-15 05:22:00,40000,Sunday,5,21,False,N/A
WDR-0000356,ATM-HYD-0215,2026-03-20 15:21:00,15000,Friday,15,16,False,N/A
WDR-0000357,ATM-HYD-0350,2026-02-21 12:54:00,4000,Saturday,12,9,False,N/A
WDR-0000358,ATM-HYD-0173,2026-06-26 14:47:00,2000,Friday,14,19,True,DR-2026-2040
WDR-0000359,ATM-HYD-0159,2026-05-26 18:25:00,15000,Tuesday,18,8,True,DR-2026-2198
WDR-0000360,ATM-HYD-0457,2026-04-11 12:44:00,40000,Saturday,12,9,True,DR-2026-1939
WDR-0000361,ATM-HYD-0152,2026-05-11 03:25:00,40000,Monday,3,3,True,DR-2026-3650
WDR-0000362,ATM-HYD-0347,2026-07-14 07:30:00,4000,Tuesday,7,13,False,N/A
WDR-0000363,ATM-HYD-0390,2026-05-29 01:32:00,10000,Friday,1,6,False,N/A
WDR-0000364,ATM-HYD-0104,2026-03-02 05:22:00,25000,Monday,5,22,False,N/A
WDR-0000365,ATM-HYD-0325,2026-02-04 16:13:00,40000,Wednesday,16,24,False,N/A
WDR-0000366,ATM-HYD-0290,2026-07-24 15:48:00,40000,Friday,15,7,True,DR-2026-2936
WDR-0000367,ATM-HYD-0497,2026-06-23 18:12:00,25000,Tuesday,18,14,False,N/A
WDR-0000368,ATM-HYD-0483,2026-07-13 08:20:00,4000,Monday,8,9,False,N/A
WDR-0000369,ATM-HYD-0476,2026-04-10 16:39:00,15000,Friday,16,21,True,DR-2026-2432
WDR-0000370,ATM-HYD-0281,2026-06-18 13:28:00,20000,Thursday,13,17,True,DR-2026-4556
WDR-0000371,ATM-HYD-0216,2026-06-30 08:22:00,4000,Tuesday,8,14,True,DR-2026-3620
WDR-0000372,ATM-HYD-0030,2026-07-02 09:45:00,4000,Thursday,9,17,False,N/A
WDR-0000373,ATM-HYD-0517,2026-06-20 03:12:00,10000,Saturday,3,3,False,N/A
WDR-0000374,ATM-HYD-0306,2026-03-17 05:04:00,25000,Tuesday,5,13,False,N/A
WDR-0000375,ATM-HYD-0360,2026-01-29 01:28:00,20000,Thursday,1,22,False,N/A
WDR-0000376,ATM-HYD-0007,2026-07-23 19:22:00,4000,Thursday,19,14,False,N/A
WDR-0000377,ATM-HYD-0472,2026-05-17 08:33:00,5000,Sunday,8,17,True,DR-2026-2640
WDR-0000378,ATM-HYD-0515,2026-07-10 06:31:00,10000,Friday,6,6,False,N/A
WDR-0000379,ATM-HYD-0422,2026-02-06 06:40:00,10000,Friday,6,15,False,N/A
WDR-0000380,ATM-HYD-0221,2026-01-15 23:08:00,5000,Thursday,23,17,False,N/A
WDR-0000381,ATM-HYD-0454,2026-07-10 16:23:00,4000,Friday,16,19,False,N/A
WDR-0000382,ATM-HYD-0247,2026-04-13 16:02:00,20000,Monday,16,23,False,N/A
WDR-0000383,ATM-HYD-0286,2026-03-06 06:06:00,20000,Friday,6,14,False,N/A
WDR-0000384,ATM-HYD-0123,2026-07-02 16:45:00,5000,Thursday,16,20,False,N/A
WDR-0000385,ATM-HYD-0115,2026-03-14 11:52:00,25000,Saturday,11,9,False,N/A
WDR-0000386,ATM-HYD-0406,2026-03-20 18:46:00,40000,Friday,18,20,False,N/A
WDR-0000387,ATM-HYD-0235,2026-07-18 19:20:00,15000,Saturday,19,20,True,DR-2026-3058
WDR-0000388,ATM-HYD-0243,2026-07-09 16:14:00,40000,Thursday,16,13,True,DR-2026-5111
WDR-0000389,ATM-HYD-0402,2026-06-30 21:52:00,40000,Tuesday,21,5,False,N/A
WDR-0000390,ATM-HYD-0012,2026-02-07 22:32:00,20000,Saturday,22,4,False,N/A
WDR-0000391,ATM-HYD-0350,2026-06-22 23:39:00,25000,Monday,23,9,False,N/A
WDR-0000392,ATM-HYD-0338,2026-03-31 15:36:00,5000,Tuesday,15,3,False,N/A
WDR-0000393,ATM-HYD-0050,2026-02-08 08:32:00,10000,Sunday,8,19,False,N/A
WDR-0000394,ATM-HYD-0067,2026-03-18 20:09:00,40000,Wednesday,20,4,True,DR-2026-5154
WDR-0000395,ATM-HYD-0458,2026-07-02 23:50:00,10000,Thursday,23,17,True,DR-2026-2470
WDR-0000396,ATM-HYD-0365,2026-02-13 05:24:00,4000,Friday,5,7,False,N/A
WDR-0000397,ATM-HYD-0456,2026-05-05 08:44:00,20000,Tuesday,8,16,False,N/A
WDR-0000398,ATM-HYD-0340,2026-04-15 11:56:00,40000,Wednesday,11,8,True,DR-2026-2404
WDR-0000399,ATM-HYD-0473,2026-05-10 18:17:00,40000,Sunday,18,13,False,N/A
WDR-0000400,ATM-HYD-0231,2026-03-04 21:24:00,25000,Wednesday,21,20,True,DR-2026-2951
WDR-0000401,ATM-HYD-0466,2026-07-14 23:55:00,40000,Tuesday,23,20,False,N/A
WDR-0000402,ATM-HYD-0427,2026-03-18 09:04:00,15000,Wednesday,9,6,False,N/A
WDR-0000403,ATM-HYD-0310,2026-04-05 21:32:00,4000,Sunday,21,3,False,N/A
WDR-0000404,ATM-HYD-0516,2026-07-30 16:29:00,5000,Thursday,16,23,False,N/A
WDR-0000405,ATM-HYD-0478,2026-06-05 19:47:00,25000,Friday,19,10,False,N/A
WDR-0000406,ATM-HYD-0220,2026-05-15 13:03:00,25000,Friday,13,6,True,DR-2026-4223
WDR-0000407,ATM-HYD-0501,2026-07-28 16:10:00,20000,Tuesday,16,15,True,DR-2026-4467
WDR-0000408,ATM-HYD-0483,2026-03-05 01:06:00,40000,Thursday,1,4,True,DR-2026-4354
WDR-0000409,ATM-HYD-0475,2026-05-02 03:11:00,25000,Saturday,3,5,False,N/A
WDR-0000410,ATM-HYD-0148,2026-07-19 16:09:00,20000,Sunday,16,11,True,DR-2026-3582
WDR-0000411,ATM-HYD-0252,2026-07-22 14:44:00,2000,Wednesday,14,11,True,DR-2026-2987
WDR-0000412,ATM-HYD-0085,2026-02-05 18:33:00,4000,Thursday,18,19,True,DR-2026-2460
WDR-0000413,ATM-HYD-0478,2026-02-10 03:13:00,15000,Tuesday,3,12,False,N/A
WDR-0000414,ATM-HYD-0050,2026-02-19 14:15:00,5000,Thursday,14,21,False,N/A
WDR-0000415,ATM-HYD-0371,2026-05-17 07:06:00,40000,Sunday,7,19,False,N/A
WDR-0000416,ATM-HYD-0195,2026-05-28 03:22:00,2000,Thursday,3,10,True,DR-2026-5081
WDR-0000417,ATM-HYD-0224,2026-07-01 06:15:00,15000,Wednesday,6,10,True,DR-2026-1350
WDR-0000418,ATM-HYD-0397,2026-01-19 12:22:00,20000,Monday,12,17,False,N/A
WDR-0000419,ATM-HYD-0378,2026-05-08 20:39:00,5000,Friday,20,24,False,N/A
WDR-0000420,ATM-HYD-0116,2026-02-01 04:52:00,5000,Sunday,4,15,False,N/A
WDR-0000421,ATM-HYD-0370,2026-04-18 13:34:00,5000,Saturday,13,16,False,N/A
WDR-0000422,ATM-HYD-0327,2026-06-12 23:50:00,40000,Friday,23,5,False,N/A
WDR-0000423,ATM-HYD-0513,2026-03-29 05:48:00,15000,Sunday,5,21,False,N/A
WDR-0000424,ATM-HYD-0076,2026-07-29 19:28:00,2000,Wednesday,19,11,False,N/A
WDR-0000425,ATM-HYD-0413,2026-02-15 01:22:00,10000,Sunday,1,18,False,N/A
WDR-0000426,ATM-HYD-0519,2026-02-08 06:12:00,5000,Sunday,6,9,False,N/A
WDR-0000427,ATM-HYD-0034,2026-04-10 16:28:00,10000,Friday,16,23,False,N/A
WDR-0000428,ATM-HYD-0150,2026-04-19 22:31:00,40000,Sunday,22,11,False,N/A
WDR-0000429,ATM-HYD-0436,2026-01-27 11:19:00,40000,Tuesday,11,19,False,N/A
WDR-0000430,ATM-HYD-0343,2026-01-18 06:06:00,2000,Sunday,6,10,False,N/A
WDR-0000431,ATM-HYD-0307,2026-03-21 14:29:00,25000,Saturday,14,16,False,N/A
WDR-0000432,ATM-HYD-0175,2026-07-01 11:01:00,5000,Wednesday,11,13,False,N/A
WDR-0000433,ATM-HYD-0407,2026-06-27 09:22:00,20000,Saturday,9,6,False,N/A
WDR-0000434,ATM-HYD-0018,2026-03-30 16:20:00,10000,Monday,16,7,False,N/A
WDR-0000435,ATM-HYD-0393,2026-07-13 17:51:00,15000,Monday,17,10,False,N/A
WDR-0000436,ATM-HYD-0504,2026-06-04 21:57:00,25000,Thursday,21,4,False,N/A
WDR-0000437,ATM-HYD-0248,2026-07-06 07:42:00,20000,Monday,7,10,False,N/A
WDR-0000438,ATM-HYD-0494,2026-06-01 03:37:00,20000,Monday,3,16,False,N/A
WDR-0000439,ATM-HYD-0380,2026-04-29 18:19:00,5000,Wednesday,18,12,False,N/A
WDR-0000440,ATM-HYD-0410,2026-03-31 07:58:00,4000,Tuesday,7,7,True,DR-2026-2134
WDR-0000441,ATM-HYD-0363,2026-04-28 07:56:00,15000,Tuesday,7,14,False,N/A
WDR-0000442,ATM-HYD-0239,2026-03-08 03:58:00,10000,Sunday,3,8,False,N/A
WDR-0000443,ATM-HYD-0289,2026-04-18 13:35:00,20000,Saturday,13,6,True,DR-2026-4012
WDR-0000444,ATM-HYD-0512,2026-07-30 07:10:00,15000,Thursday,7,15,False,N/A
WDR-0000445,ATM-HYD-0251,2026-06-13 05:01:00,15000,Saturday,5,14,False,N/A
WDR-0000446,ATM-HYD-0163,2026-05-02 19:51:00,20000,Saturday,19,8,False,N/A
WDR-0000447,ATM-HYD-0257,2026-07-31 04:07:00,20000,Friday,4,17,False,N/A
WDR-0000448,ATM-HYD-0474,2026-08-03 21:14:00,15000,Monday,21,18,False,N/A
WDR-0000449,ATM-HYD-0127,2026-03-25 18:33:00,40000,Wednesday,18,21,False,N/A
WDR-0000450,ATM-HYD-0218,2026-07-09 10:19:00,20000,Thursday,10,17,False,N/A
WDR-0000451,ATM-HYD-0372,2026-03-19 20:46:00,5000,Thursday,20,21,False,N/A
WDR-0000452,ATM-HYD-0131,2026-02-02 16:45:00,10000,Monday,16,19,False,N/A
WDR-0000453,ATM-HYD-0497,2026-01-18 15:32:00,15000,Sunday,15,13,False,N/A
WDR-0000454,ATM-HYD-0133,2026-01-28 15:44:00,40000,Wednesday,15,5,True,DR-2026-3686
WDR-0000455,ATM-HYD-0080,2026-07-27 02:11:00,5000,Monday,2,15,True,DR-2026-2723
WDR-0000456,ATM-HYD-0174,2026-02-02 11:07:00,4000,Monday,11,22,False,N/A
WDR-0000457,ATM-HYD-0100,2026-06-08 22:06:00,20000,Monday,22,24,False,N/A
WDR-0000458,ATM-HYD-0505,2026-06-08 16:27:00,25000,Monday,16,12,False,N/A
WDR-0000459,ATM-HYD-0074,2026-07-12 00:43:00,10000,Sunday,0,15,False,N/A
WDR-0000460,ATM-HYD-0007,2026-05-10 21:01:00,15000,Sunday,21,16,False,N/A
WDR-0000461,ATM-HYD-0352,2026-06-13 13:27:00,25000,Saturday,13,16,False,N/A
WDR-0000462,ATM-HYD-0472,2026-02-14 08:40:00,5000,Saturday,8,5,False,N/A
WDR-0000463,ATM-HYD-0153,2026-01-16 21:21:00,15000,Friday,21,15,False,N/A
WDR-0000464,ATM-HYD-0323,2026-06-10 16:20:00,25000,Wednesday,16,6,False,N/A
WDR-0000465,ATM-HYD-0221,2026-07-17 10:12:00,2000,Friday,10,8,False,N/A
WDR-0000466,ATM-HYD-0389,2026-02-26 19:46:00,4000,Thursday,19,3,False,N/A
WDR-0000467,ATM-HYD-0362,2026-03-27 23:11:00,4000,Friday,23,15,False,N/A
WDR-0000468,ATM-HYD-0068,2026-07-05 01:42:00,4000,Sunday,1,17,False,N/A
WDR-0000469,ATM-HYD-0355,2026-06-30 13:42:00,5000,Tuesday,13,12,False,N/A
WDR-0000470,ATM-HYD-0345,2026-04-25 05:57:00,5000,Saturday,5,9,False,N/A
WDR-0000471,ATM-HYD-0118,2026-07-10 14:03:00,2000,Friday,14,23,True,DR-2026-2743
WDR-0000472,ATM-HYD-0165,2026-04-02 08:00:00,2000,Thursday,8,12,False,N/A
WDR-0000473,ATM-HYD-0302,2026-06-12 19:27:00,25000,Friday,19,13,True,DR-2026-3413
WDR-0000474,ATM-HYD-0420,2026-02-03 21:04:00,2000,Tuesday,21,23,True,DR-2026-4095
WDR-0000475,ATM-HYD-0463,2026-06-26 00:57:00,5000,Friday,0,4,True,DR-2026-3416
WDR-0000476,ATM-HYD-0066,2026-06-18 13:03:00,10000,Thursday,13,19,False,N/A
WDR-0000477,ATM-HYD-0455,2026-07-17 01:54:00,5000,Friday,1,14,False,N/A
WDR-0000478,ATM-HYD-0370,2026-02-25 22:46:00,10000,Wednesday,22,19,False,N/A
WDR-0000479,ATM-HYD-0246,2026-05-09 22:40:00,40000,Saturday,22,5,False,N/A
WDR-0000480,ATM-HYD-0218,2026-07-11 04:28:00,25000,Saturday,4,16,False,N/A
WDR-0000481,ATM-HYD-0411,2026-01-31 14:31:00,40000,Saturday,14,19,False,N/A
WDR-0000482,ATM-HYD-0460,2026-06-30 08:34:00,15000,Tuesday,8,20,False,N/A
WDR-0000483,ATM-HYD-0359,2026-06-17 15:54:00,10000,Wednesday,15,23,False,N/A
WDR-0000484,ATM-HYD-0005,2026-01-25 07:36:00,40000,Sunday,7,5,False,N/A
WDR-0000485,ATM-HYD-0094,2026-06-24 08:50:00,40000,Wednesday,8,20,False,N/A
WDR-0000486,ATM-HYD-0519,2026-07-11 13:01:00,4000,Saturday,13,20,False,N/A
WDR-0000487,ATM-HYD-0133,2026-03-30 05:19:00,15000,Monday,5,10,False,N/A
WDR-0000488,ATM-HYD-0167,2026-03-26 04:26:00,25000,Thursday,4,9,True,DR-2026-4979
WDR-0000489,ATM-HYD-0030,2026-03-18 05:29:00,25000,Wednesday,5,8,False,N/A
WDR-0000490,ATM-HYD-0372,2026-08-02 16:10:00,4000,Sunday,16,9,False,N/A
WDR-0000491,ATM-HYD-0170,2026-05-19 14:09:00,20000,Tuesday,14,7,False,N/A
WDR-0000492,ATM-HYD-0469,2026-02-07 17:31:00,20000,Saturday,17,22,False,N/A
WDR-0000493,ATM-HYD-0150,2026-03-08 07:15:00,20000,Sunday,7,10,True,DR-2026-4621
WDR-0000494,ATM-HYD-0057,2026-05-17 03:54:00,4000,Sunday,3,23,False,N/A
WDR-0000495,ATM-HYD-0489,2026-03-23 01:25:00,5000,Monday,1,5,False,N/A
WDR-0000496,ATM-HYD-0037,2026-05-11 04:04:00,20000,Monday,4,13,False,N/A
WDR-0000497,ATM-HYD-0261,2026-03-09 05:00:00,40000,Monday,5,16,False,N/A
WDR-0000498,ATM-HYD-0316,2026-01-21 10:15:00,4000,Wednesday,10,9,False,N/A
WDR-0000499,ATM-HYD-0325,2026-02-15 13:00:00,25000,Sunday,13,19,True,DR-2026-3442
WDR-0000500,ATM-HYD-0184,2026-06-19 03:18:00,5000,Friday,3,5,False,N/A
WDR-0000501,ATM-HYD-0039,2026-06-05 23:06:00,15000,Friday,23,13,False,N/A
WDR-0000502,ATM-HYD-0217,2026-01-16 09:45:00,4000,Friday,9,13,False,N/A
WDR-0000503,ATM-HYD-0229,2026-04-26 00:44:00,40000,Sunday,0,10,False,N/A
WDR-0000504,ATM-HYD-0510,2026-04-05 04:58:00,4000,Sunday,4,5,False,N/A
WDR-0000505,ATM-HYD-0040,2026-04-08 10:41:00,40000,Wednesday,10,17,False,N/A
WDR-0000506,ATM-HYD-0178,2026-06-17 00:35:00,2000,Wednesday,0,23,False,N/A
WDR-0000507,ATM-HYD-0402,2026-07-21 10:48:00,20000,Tuesday,10,22,True,DR-2026-5142
WDR-0000508,ATM-HYD-0330,2026-04-10 06:58:00,25000,Friday,6,12,False,N/A
WDR-0000509,ATM-HYD-0208,2026-07-14 04:14:00,5000,Tuesday,4,14,False,N/A
WDR-0000510,ATM-HYD-0342,2026-07-13 23:22:00,25000,Monday,23,19,False,N/A
WDR-0000511,ATM-HYD-0201,2026-03-05 18:16:00,40000,Thursday,18,23,False,N/A
WDR-0000512,ATM-HYD-0361,2026-03-16 16:21:00,2000,Monday,16,15,False,N/A
WDR-0000513,ATM-HYD-0314,2026-06-25 02:35:00,40000,Thursday,2,14,True,DR-2026-2833
WDR-0000514,ATM-HYD-0086,2026-03-02 11:11:00,5000,Monday,11,14,True,DR-2026-4839
WDR-0000515,ATM-HYD-0343,2026-01-24 08:16:00,20000,Saturday,8,14,False,N/A
WDR-0000516,ATM-HYD-0061,2026-02-10 07:40:00,20000,Tuesday,7,12,False,N/A
WDR-0000517,ATM-HYD-0351,2026-03-08 11:17:00,10000,Sunday,11,9,False,N/A
WDR-0000518,ATM-HYD-0379,2026-04-01 04:27:00,4000,Wednesday,4,21,False,N/A
WDR-0000519,ATM-HYD-0480,2026-06-17 01:10:00,5000,Wednesday,1,10,True,DR-2026-2562
WDR-0000520,ATM-HYD-0500,2026-01-22 03:26:00,15000,Thursday,3,13,False,N/A
WDR-0000521,ATM-HYD-0420,2026-03-26 05:16:00,4000,Thursday,5,12,True,DR-2026-1842
WDR-0000522,ATM-HYD-0463,2026-03-02 19:31:00,20000,Monday,19,11,False,N/A
WDR-0000523,ATM-HYD-0242,2026-04-08 17:15:00,25000,Wednesday,17,18,False,N/A
WDR-0000524,ATM-HYD-0343,2026-07-17 11:40:00,4000,Friday,11,5,False,N/A
WDR-0000525,ATM-HYD-0117,2026-02-03 19:40:00,25000,Tuesday,19,16,False,N/A
WDR-0000526,ATM-HYD-0091,2026-07-06 07:04:00,2000,Monday,7,18,False,N/A
WDR-0000527,ATM-HYD-0365,2026-02-24 01:14:00,40000,Tuesday,1,11,True,DR-2026-2216
WDR-0000528,ATM-HYD-0212,2026-05-01 03:11:00,15000,Friday,3,7,False,N/A
WDR-0000529,ATM-HYD-0129,2026-01-28 08:44:00,15000,Wednesday,8,17,False,N/A
WDR-0000530,ATM-HYD-0019,2026-06-22 00:47:00,5000,Monday,0,4,False,N/A
WDR-0000531,ATM-HYD-0403,2026-05-05 03:25:00,5000,Tuesday,3,21,False,N/A
WDR-0000532,ATM-HYD-0423,2026-02-03 20:22:00,20000,Tuesday,20,12,False,N/A
WDR-0000533,ATM-HYD-0444,2026-03-26 10:08:00,25000,Thursday,10,9,False,N/A
WDR-0000534,ATM-HYD-0410,2026-04-28 11:23:00,2000,Tuesday,11,14,False,N/A
WDR-0000535,ATM-HYD-0338,2026-07-05 19:34:00,20000,Sunday,19,14,False,N/A
WDR-0000536,ATM-HYD-0183,2026-02-23 20:55:00,15000,Monday,20,8,False,N/A
WDR-0000537,ATM-HYD-0074,2026-03-02 00:15:00,40000,Monday,0,14,False,N/A
WDR-0000538,ATM-HYD-0165,2026-03-30 05:30:00,15000,Monday,5,20,False,N/A
WDR-0000539,ATM-HYD-0416,2026-02-18 19:45:00,25000,Wednesday,19,24,True,DR-2026-2351
WDR-0000540,ATM-HYD-0234,2026-07-12 00:48:00,25000,Sunday,0,22,False,N/A
WDR-0000541,ATM-HYD-0468,2026-04-25 18:36:00,25000,Saturday,18,4,False,N/A
