atm_id,bank,latitude,longitude,area,locality,city,pincode,is_24x7,demo_dataset,atm_name,atm_type,operating_hours,historical_withdrawal_count,historical_cashout_rate,average_withdrawal_amount,historical_risk_score,distance_to_police,distance_to_highway,nearby_landmarks,active_status
ATM-HYD-0396,ICICI Bank,17.43541,78.453803,Ameerpet,Ameerpet Main Road,Hyderabad,500038,True,True,ICICI Bank ATM - Ameerpet,Off-Site Kiosk,24 Hours,688,0.47,4000,0.5,1.69,2.5,Near Ameerpet Metro / Junction,ACTIVE
ATM-HYD-0397,ICICI Bank,17.376574,78.46373,Abids,Abids Main Road,Hyderabad,500001,True,True,ICICI Bank ATM - Abids,On-Site,24 Hours,323,0.16,4000,0.52,2.03,1.0,Near Abids Metro / Junction,ACTIVE
ATM-HYD-0398,Union Bank of India,17.402296,78.464674,Abids,Abids Main Road,Hyderabad,500001,True,True,Union Bank of India ATM - Abids,Off-Site Kiosk,24 Hours,398,0.41,8000,0.71,0.72,0.46,Near Abids Metro / Junction,ACTIVE
ATM-HYD-0399,Union Bank of India,17.445503,78.387408,Madhapur,Madhapur Main Road,Hyderabad,500081,True,True,Union Bank of India ATM - Madhapur,Off-Site Kiosk,24 Hours,610,0.32,20000,0.31,0.53,2.46,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0400,IndusInd Bank,17.452874,78.384099,Madhapur,Madhapur Main Road,Hyderabad,500081,True,True,IndusInd Bank ATM - Madhapur,Off-Site Kiosk,24 Hours,809,0.48,20000,0.68,0.94,0.51,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0401,Kotak Mahindra Bank,17.447932,78.39427,Madhapur,Madhapur Main Road,Hyderabad,500081,True,True,Kotak Mahindra Bank ATM - Madhapur,On-Site,24 Hours,705,0.29,20000,0.16,0.3,0.77,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0402,Axis Bank,17.498646,78.39742,Kukatpally,Kukatpally Main Road,Hyderabad,500072,True,True,Axis Bank ATM - Kukatpally,On-Site,24 Hours,584,0.35,8000,0.55,0.63,3.03,Near Kukatpally Metro / Junction,ACTIVE
ATM-HYD-0403,Kotak Mahindra Bank,17.378851,78.446707,Mehdipatnam,Mehdipatnam Main Road,Hyderabad,500028,True,True,Kotak Mahindra Bank ATM - Mehdipatnam,On-Site,24 Hours,680,0.45,5000,0.3,1.56,3.06,Near Mehdipatnam Metro / Junction,ACTIVE
ATM-HYD-0404,Punjab National Bank,17.441567,78.402806,Jubilee Hills,Jubilee Hills Main Road,Hyderabad,500033,True,True,Punjab National Bank ATM - Jubilee Hills,Off-Site Kiosk,24 Hours,626,0.22,4000,0.63,0.69,1.13,Near Jubilee Hills Metro / Junction,ACTIVE
ATM-HYD-0405,IndusInd Bank,17.46386,78.368836,Kondapur,Kondapur Main Road,Hyderabad,500084,True,True,IndusInd Bank ATM - Kondapur,On-Site,24 Hours,813,0.13,8000,0.16,1.2,0.88,Near Kondapur Metro / Junction,ACTIVE
ATM-HYD-0406,Canara Bank,17.348155,78.548571,LB Nagar,LB Nagar Main Road,Hyderabad,500074,True,True,Canara Bank ATM - LB Nagar,On-Site,24 Hours,547,0.45,8000,0.26,0.74,0.99,Near LB Nagar Metro / Junction,ACTIVE
ATM-HYD-0407,Canara Bank,17.457111,78.369337,Kondapur,Kondapur Main Road,Hyderabad,500084,True,True,Canara Bank ATM - Kondapur,Off-Site Kiosk,24 Hours,538,0.36,15000,0.38,0.69,2.69,Near Kondapur Metro / Junction,ACTIVE
ATM-HYD-0408,Bank of Baroda,17.439492,78.347644,Gachibowli,Gachibowli Main Road,Hyderabad,500032,True,True,Bank of Baroda ATM - Gachibowli,On-Site,24 Hours,845,0.38,15000,0.67,0.15,1.34,Near Gachibowli Metro / Junction,ACTIVE
ATM-HYD-0409,Punjab National Bank,17.503513,78.34792,Miyapur,Miyapur Main Road,Hyderabad,500049,True,True,Punjab National Bank ATM - Miyapur,On-Site,24 Hours,377,0.42,8000,0.57,1.1,2.23,Near Miyapur Metro / Junction,ACTIVE
ATM-HYD-0410,IndusInd Bank,17.38046,78.481793,Abids,Abids Main Road,Hyderabad,500001,True,True,IndusInd Bank ATM - Abids,On-Site,24 Hours,474,0.13,8000,0.7,2.23,1.69,Near Abids Metro / Junction,ACTIVE
ATM-HYD-0411,Punjab National Bank,17.456043,78.372619,Hitec City,Hitec City Main Road,Hyderabad,500081,False,True,Punjab National Bank ATM - Hitec City,On-Site,06:00 - 23:00,706,0.46,10000,0.28,0.98,2.13,Near Hitec City Metro / Junction,ACTIVE
ATM-HYD-0412,HDFC Bank,17.353326,78.554191,LB Nagar,LB Nagar Main Road,Hyderabad,500074,False,True,HDFC Bank ATM - LB Nagar,On-Site,06:00 - 23:00,773,0.23,5000,0.65,0.24,0.47,Near LB Nagar Metro / Junction,ACTIVE
ATM-HYD-0413,HDFC Bank,17.354875,78.526173,Dilsukhnagar,Dilsukhnagar Main Road,Hyderabad,500060,True,True,HDFC Bank ATM - Dilsukhnagar,On-Site,24 Hours,789,0.18,10000,0.37,1.16,0.55,Near Dilsukhnagar Metro / Junction,ACTIVE
ATM-HYD-0414,State Bank of India,17.368511,78.5479,LB Nagar,LB Nagar Main Road,Hyderabad,500074,True,True,State Bank of India ATM - LB Nagar,On-Site,24 Hours,455,0.28,8000,0.22,1.17,0.49,Near LB Nagar Metro / Junction,ACTIVE
ATM-HYD-0415,Axis Bank,17.432477,78.440421,Panjagutta,Panjagutta Main Road,Hyderabad,500082,True,True,Axis Bank ATM - Panjagutta,On-Site,24 Hours,710,0.32,10000,0.22,1.96,0.5,Near Panjagutta Metro / Junction,ACTIVE
ATM-HYD-0416,ICICI Bank,17.434373,78.380925,Madhapur,Madhapur Main Road,Hyderabad,500081,True,True,ICICI Bank ATM - Madhapur,On-Site,24 Hours,751,0.34,8000,0.75,0.62,0.24,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0417,Axis Bank,17.382468,78.481737,Abids,Abids Main Road,Hyderabad,500001,True,True,Axis Bank ATM - Abids,On-Site,24 Hours,226,0.38,15000,0.78,2.44,3.43,Near Abids Metro / Junction,ACTIVE
ATM-HYD-0418,Union Bank of India,17.353722,78.554679,LB Nagar,LB Nagar Main Road,Hyderabad,500074,True,True,Union Bank of India ATM - LB Nagar,On-Site,24 Hours,313,0.37,5000,0.25,0.29,1.19,Near LB Nagar Metro / Junction,ACTIVE
ATM-HYD-0419,ICICI Bank,17.414731,78.568432,Uppal,Uppal Main Road,Hyderabad,500039,True,True,ICICI Bank ATM - Uppal,On-Site,24 Hours,204,0.18,8000,0.44,0.3,1.8,Near Uppal Metro / Junction,ACTIVE
ATM-HYD-0420,IndusInd Bank,17.403042,78.43756,Mehdipatnam,Mehdipatnam Main Road,Hyderabad,500028,False,True,IndusInd Bank ATM - Mehdipatnam,On-Site,06:00 - 23:00,397,0.46,20000,0.59,1.31,2.16,Near Mehdipatnam Metro / Junction,ACTIVE
ATM-HYD-0421,Union Bank of India,17.429145,78.351076,Gachibowli,Gachibowli Main Road,Hyderabad,500032,True,True,Union Bank of India ATM - Gachibowli,On-Site,24 Hours,249,0.17,4000,0.81,1.24,1.3,Near Gachibowli Metro / Junction,ACTIVE
ATM-HYD-0422,ICICI Bank,17.498432,78.334598,Chandanagar,Chandanagar Main Road,Hyderabad,500050,False,True,ICICI Bank ATM - Chandanagar,Off-Site Kiosk,06:00 - 23:00,477,0.28,10000,0.72,2.58,3.04,Near Chandanagar Metro / Junction,ACTIVE
ATM-HYD-0423,Bank of Baroda,17.427868,78.454484,Panjagutta,Panjagutta Main Road,Hyderabad,500082,True,True,Bank of Baroda ATM - Panjagutta,Off-Site Kiosk,24 Hours,279,0.23,15000,0.81,0.95,0.86,Near Panjagutta Metro / Junction,ACTIVE
ATM-HYD-0424,State Bank of India,17.411426,78.421592,Banjara Hills,Banjara Hills Main Road,Hyderabad,500034,True,True,State Bank of India ATM - Banjara Hills,On-Site,24 Hours,547,0.47,8000,0.66,1.5,2.29,Near Banjara Hills Metro / Junction,ACTIVE
ATM-HYD-0425,Punjab National Bank,17.43512,78.469235,Begumpet,Begumpet Main Road,Hyderabad,500016,True,True,Punjab National Bank ATM - Begumpet,Off-Site Kiosk,24 Hours,388,0.24,8000,0.72,1.11,1.5,Near Begumpet Metro / Junction,ACTIVE
ATM-HYD-0426,Kotak Mahindra Bank,17.498328,78.397905,KPHB Colony,KPHB Colony Main Road,Hyderabad,500072,True,True,Kotak Mahindra Bank ATM - KPHB Colony,On-Site,24 Hours,717,0.19,15000,0.28,0.58,2.73,Near KPHB Colony Metro / Junction,ACTIVE
ATM-HYD-0427,Canara Bank,17.42231,78.426093,Banjara Hills,Banjara Hills Main Road,Hyderabad,500034,True,True,Canara Bank ATM - Banjara Hills,On-Site,24 Hours,612,0.46,5000,0.46,1.2,1.16,Near Banjara Hills Metro / Junction,ACTIVE
ATM-HYD-0428,Axis Bank,17.482894,78.335747,Chandanagar,Chandanagar Main Road,Hyderabad,500050,True,True,Axis Bank ATM - Chandanagar,Off-Site Kiosk,24 Hours,558,0.36,5000,0.59,1.18,1.0,Near Chandanagar Metro / Junction,ACTIVE
ATM-HYD-0429,ICICI Bank,17.428855,78.408698,Jubilee Hills,Jubilee Hills Main Road,Hyderabad,500033,True,True,ICICI Bank ATM - Jubilee Hills,Off-Site Kiosk,24 Hours,573,0.4,4000,0.46,0.37,2.17,Near Jubilee Hills Metro / Junction,ACTIVE
ATM-HYD-0430,IndusInd Bank,17.440306,78.45641,Ameerpet,Ameerpet Main Road,Hyderabad,500038,True,True,IndusInd Bank ATM - Ameerpet,On-Site,24 Hours,687,0.3,20000,0.44,1.17,0.32,Near Ameerpet Metro / Junction,ACTIVE
ATM-HYD-0431,Union Bank of India,17.51171,78.389618,KPHB Colony,KPHB Colony Main Road,Hyderabad,500072,True,True,Union Bank of India ATM - KPHB Colony,Off-Site Kiosk,24 Hours,689,0.33,4000,0.23,2.16,1.02,Near KPHB Colony Metro / Junction,ACTIVE
ATM-HYD-0432,IndusInd Bank,17.433224,78.439753,Ameerpet,Ameerpet Main Road,Hyderabad,500038,True,True,IndusInd Bank ATM - Ameerpet,Off-Site Kiosk,24 Hours,310,0.35,4000,0.54,2.02,2.33,Near Ameerpet Metro / Junction,ACTIVE
ATM-HYD-0433,IndusInd Bank,17.510135,78.392411,KPHB Colony,KPHB Colony Main Road,Hyderabad,500072,True,True,IndusInd Bank ATM - KPHB Colony,Off-Site Kiosk,24 Hours,479,0.47,10000,0.22,2.02,0.53,Near KPHB Colony Metro / Junction,ACTIVE
ATM-HYD-0434,Punjab National Bank,17.429741,78.468506,Begumpet,Begumpet Main Road,Hyderabad,500016,True,True,Punjab National Bank ATM - Begumpet,On-Site,24 Hours,671,0.32,20000,0.55,1.68,1.67,Near Begumpet Metro / Junction,ACTIVE
ATM-HYD-0435,Union Bank of India,17.438022,78.404688,Madhapur,Madhapur Main Road,Hyderabad,500081,True,True,Union Bank of India ATM - Madhapur,On-Site,24 Hours,835,0.33,15000,0.26,0.33,3.49,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0436,Bank of Baroda,17.439167,78.400862,Madhapur,Madhapur Main Road,Hyderabad,500081,True,True,Bank of Baroda ATM - Madhapur,On-Site,24 Hours,442,0.27,4000,0.23,0.75,3.3,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0437,Kotak Mahindra Bank,17.435697,78.36834,Hitec City,Hitec City Main Road,Hyderabad,500081,True,True,Kotak Mahindra Bank ATM - Hitec City,On-Site,24 Hours,459,0.24,5000,0.51,1.32,1.35,Near Hitec City Metro / Junction,ACTIVE
ATM-HYD-0438,HDFC Bank,17.363292,78.521385,Dilsukhnagar,Dilsukhnagar Main Road,Hyderabad,500060,True,True,HDFC Bank ATM - Dilsukhnagar,On-Site,24 Hours,603,0.23,8000,0.18,0.71,2.55,Near Dilsukhnagar Metro / Junction,ACTIVE
ATM-HYD-0439,Kotak Mahindra Bank,17.444231,78.378085,Hitec City,Hitec City Main Road,Hyderabad,500081,True,True,Kotak Mahindra Bank ATM - Hitec City,On-Site,24 Hours,491,0.35,20000,0.71,0.52,3.27,Near Hitec City Metro / Junction,ACTIVE
ATM-HYD-0440,ICICI Bank,17.41422,78.436004,Banjara Hills,Banjara Hills Main Road,Hyderabad,500034,True,True,ICICI Bank ATM - Banjara Hills,Off-Site Kiosk,24 Hours,668,0.18,5000,0.38,0.19,1.61,Near Banjara Hills Metro / Junction,ACTIVE
ATM-HYD-0441,Union Bank of India,17.439722,78.437335,Panjagutta,Panjagutta Main Road,Hyderabad,500082,True,True,Union Bank of India ATM - Panjagutta,On-Site,24 Hours,554,0.35,5000,0.6,2.69,1.63,Near Panjagutta Metro / Junction,ACTIVE
ATM-HYD-0442,Punjab National Bank,17.500449,78.410106,Kukatpally,Kukatpally Main Road,Hyderabad,500072,True,True,Punjab National Bank ATM - Kukatpally,On-Site,24 Hours,768,0.44,10000,0.56,1.38,1.48,Near Kukatpally Metro / Junction,ACTIVE
ATM-HYD-0443,IndusInd Bank,17.481439,78.403129,Kukatpally,Kukatpally Main Road,Hyderabad,500072,False,True,IndusInd Bank ATM - Kukatpally,Off-Site Kiosk,06:00 - 23:00,350,0.22,20000,0.72,1.09,0.41,Near Kukatpally Metro / Junction,ACTIVE
ATM-HYD-0444,Canara Bank,17.427846,78.505068,Secunderabad,Secunderabad Main Road,Hyderabad,500003,False,True,Canara Bank ATM - Secunderabad,On-Site,06:00 - 23:00,689,0.19,8000,0.29,0.9,0.58,Near Secunderabad Metro / Junction,ACTIVE
ATM-HYD-0445,IndusInd Bank,17.487534,78.396519,Kukatpally,Kukatpally Main Road,Hyderabad,500072,True,True,IndusInd Bank ATM - Kukatpally,Off-Site Kiosk,24 Hours,641,0.31,20000,0.37,0.71,1.48,Near Kukatpally Metro / Junction,ACTIVE
ATM-HYD-0446,Axis Bank,17.454145,78.349385,Kondapur,Kondapur Main Road,Hyderabad,500084,True,True,Axis Bank ATM - Kondapur,On-Site,24 Hours,256,0.25,10000,0.58,1.39,2.89,Near Kondapur Metro / Junction,ACTIVE
ATM-HYD-0447,Kotak Mahindra Bank,17.400885,78.555762,Uppal,Uppal Main Road,Hyderabad,500039,True,True,Kotak Mahindra Bank ATM - Uppal,Off-Site Kiosk,24 Hours,444,0.45,15000,0.21,1.41,0.64,Near Uppal Metro / Junction,ACTIVE
ATM-HYD-0448,HDFC Bank,17.352493,78.481706,Charminar,Charminar Main Road,Hyderabad,500002,True,True,HDFC Bank ATM - Charminar,On-Site,24 Hours,452,0.16,8000,0.64,1.26,1.89,Near Charminar Metro / Junction,ACTIVE
ATM-HYD-0449,Union Bank of India,17.505189,78.399548,Kukatpally,Kukatpally Main Road,Hyderabad,500072,False,True,Union Bank of India ATM - Kukatpally,On-Site,06:00 - 23:00,281,0.33,10000,0.28,1.32,2.3,Near Kukatpally Metro / Junction,ACTIVE
ATM-HYD-0450,Canara Bank,17.503797,78.34993,Miyapur,Miyapur Main Road,Hyderabad,500049,True,True,Canara Bank ATM - Miyapur,Off-Site Kiosk,24 Hours,800,0.46,5000,0.54,0.89,1.82,Near Miyapur Metro / Junction,ACTIVE
ATM-HYD-0451,ICICI Bank,17.497525,78.336716,Chandanagar,Chandanagar Main Road,Hyderabad,500050,True,True,ICICI Bank ATM - Chandanagar,On-Site,24 Hours,462,0.42,15000,0.19,2.39,1.38,Near Chandanagar Metro / Junction,ACTIVE
ATM-HYD-0452,Axis Bank,17.412213,78.459844,Panjagutta,Panjagutta Main Road,Hyderabad,500082,True,True,Axis Bank ATM - Panjagutta,On-Site,24 Hours,279,0.19,10000,0.82,0.81,1.87,Near Panjagutta Metro / Junction,ACTIVE
ATM-HYD-0453,State Bank of India,17.414537,78.571447,Uppal,Uppal Main Road,Hyderabad,500039,False,True,State Bank of India ATM - Uppal,On-Site,06:00 - 23:00,841,0.3,20000,0.74,0.27,1.81,Near Uppal Metro / Junction,ACTIVE
ATM-HYD-0454,Bank of Baroda,17.442259,78.500405,Secunderabad,Secunderabad Main Road,Hyderabad,500003,True,True,Bank of Baroda ATM - Secunderabad,On-Site,24 Hours,171,0.41,5000,0.35,0.34,1.11,Near Secunderabad Metro / Junction,ACTIVE
ATM-HYD-0455,Punjab National Bank,17.498491,78.384587,KPHB Colony,KPHB Colony Main Road,Hyderabad,500072,True,True,Punjab National Bank ATM - KPHB Colony,On-Site,24 Hours,312,0.4,15000,0.67,0.82,2.73,Near KPHB Colony Metro / Junction,ACTIVE
ATM-HYD-0456,ICICI Bank,17.395904,78.431346,Mehdipatnam,Mehdipatnam Main Road,Hyderabad,500028,True,True,ICICI Bank ATM - Mehdipatnam,On-Site,24 Hours,255,0.33,8000,0.69,1.09,2.92,Near Mehdipatnam Metro / Junction,ACTIVE
ATM-HYD-0457,IndusInd Bank,17.407257,78.559371,Uppal,Uppal Main Road,Hyderabad,500039,True,True,IndusInd Bank ATM - Uppal,On-Site,24 Hours,182,0.39,10000,0.53,1.57,3.47,Near Uppal Metro / Junction,ACTIVE
ATM-HYD-0458,State Bank of India,17.377776,78.442168,Mehdipatnam,Mehdipatnam Main Road,Hyderabad,500028,True,True,State Bank of India ATM - Mehdipatnam,On-Site,24 Hours,809,0.39,8000,0.76,1.55,0.31,Near Mehdipatnam Metro / Junction,ACTIVE
ATM-HYD-0459,IndusInd Bank,17.457418,78.459498,Begumpet,Begumpet Main Road,Hyderabad,500016,False,True,IndusInd Bank ATM - Begumpet,On-Site,06:00 - 23:00,229,0.28,4000,0.69,1.59,0.98,Near Begumpet Metro / Junction,ACTIVE
ATM-HYD-0460,ICICI Bank,17.472696,78.357324,Kondapur,Kondapur Main Road,Hyderabad,500084,True,True,ICICI Bank ATM - Kondapur,Off-Site Kiosk,24 Hours,742,0.37,20000,0.58,1.04,1.61,Near Kondapur Metro / Junction,ACTIVE
ATM-HYD-0461,Union Bank of India,17.433497,78.391681,Madhapur,Madhapur Main Road,Hyderabad,500081,True,True,Union Bank of India ATM - Madhapur,Off-Site Kiosk,24 Hours,351,0.41,4000,0.55,1.43,1.96,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0462,Canara Bank,17.3617,78.463225,Charminar,Charminar Main Road,Hyderabad,500002,True,True,Canara Bank ATM - Charminar,On-Site,24 Hours,312,0.24,20000,0.35,1.22,2.09,Near Charminar Metro / Junction,ACTIVE
ATM-HYD-0463,Bank of Baroda,17.437245,78.457929,Panjagutta,Panjagutta Main Road,Hyderabad,500082,True,True,Bank of Baroda ATM - Panjagutta,Off-Site Kiosk,24 Hours,666,0.47,20000,0.72,1.22,0.65,Near Panjagutta Metro / Junction,ACTIVE
ATM-HYD-0464,Canara Bank,17.484732,78.345216,Miyapur,Miyapur Main Road,Hyderabad,500049,True,True,Canara Bank ATM - Miyapur,Off-Site Kiosk,24 Hours,561,0.45,8000,0.76,0.78,0.62,Near Miyapur Metro / Junction,ACTIVE
ATM-HYD-0465,State Bank of India,17.41734,78.423535,Banjara Hills,Banjara Hills Main Road,Hyderabad,500034,True,True,State Bank of India ATM - Banjara Hills,Off-Site Kiosk,24 Hours,395,0.17,8000,0.73,1.23,2.71,Near Banjara Hills Metro / Junction,ACTIVE
ATM-HYD-0466,IndusInd Bank,17.432739,78.499383,Secunderabad,Secunderabad Main Road,Hyderabad,500003,True,True,IndusInd Bank ATM - Secunderabad,Off-Site Kiosk,24 Hours,641,0.17,20000,0.34,0.8,1.57,Near Secunderabad Metro / Junction,ACTIVE
ATM-HYD-0467,Canara Bank,17.392362,78.561773,Uppal,Uppal Main Road,Hyderabad,500039,True,True,Canara Bank ATM - Uppal,On-Site,24 Hours,788,0.41,4000,0.43,1.95,2.67,Near Uppal Metro / Junction,ACTIVE
ATM-HYD-0468,ICICI Bank,17.455434,78.389398,Madhapur,Madhapur Main Road,Hyderabad,500081,True,True,ICICI Bank ATM - Madhapur,Off-Site Kiosk,24 Hours,517,0.28,10000,0.38,0.6,0.21,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0469,HDFC Bank,17.465673,78.361076,Kondapur,Kondapur Main Road,Hyderabad,500084,True,True,HDFC Bank ATM - Kondapur,Off-Site Kiosk,24 Hours,235,0.38,10000,0.59,1.29,2.5,Near Kondapur Metro / Junction,ACTIVE
ATM-HYD-0470,Bank of Baroda,17.478133,78.32553,Chandanagar,Chandanagar Main Road,Hyderabad,500050,True,True,Bank of Baroda ATM - Chandanagar,Off-Site Kiosk,24 Hours,687,0.26,10000,0.73,2.12,1.83,Near Chandanagar Metro / Junction,ACTIVE
ATM-HYD-0471,Union Bank of India,17.400169,78.551051,Uppal,Uppal Main Road,Hyderabad,500039,True,True,Union Bank of India ATM - Uppal,On-Site,24 Hours,430,0.24,15000,0.24,0.94,3.01,Near Uppal Metro / Junction,ACTIVE
ATM-HYD-0472,ICICI Bank,17.426792,78.411651,Jubilee Hills,Jubilee Hills Main Road,Hyderabad,500033,True,True,ICICI Bank ATM - Jubilee Hills,Off-Site Kiosk,24 Hours,838,0.39,4000,0.22,0.73,2.79,Near Jubilee Hills Metro / Junction,ACTIVE
ATM-HYD-0473,HDFC Bank,17.422108,78.422059,Banjara Hills,Banjara Hills Main Road,Hyderabad,500034,True,True,HDFC Bank ATM - Banjara Hills,On-Site,24 Hours,267,0.45,5000,0.46,1.55,0.2,Near Banjara Hills Metro / Junction,ACTIVE
ATM-HYD-0474,Bank of Baroda,17.501191,78.379836,KPHB Colony,KPHB Colony Main Road,Hyderabad,500072,True,True,Bank of Baroda ATM - KPHB Colony,Off-Site Kiosk,24 Hours,347,0.48,5000,0.77,1.37,1.2,Near KPHB Colony Metro / Junction,ACTIVE
ATM-HYD-0475,Union Bank of India,17.457088,78.404701,Madhapur,Madhapur Main Road,Hyderabad,500081,True,True,Union Bank of India ATM - Madhapur,Off-Site Kiosk,24 Hours,420,0.15,8000,0.33,0.69,1.43,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0476,Canara Bank,17.451237,78.446965,Ameerpet,Ameerpet Main Road,Hyderabad,500038,False,True,Canara Bank ATM - Ameerpet,Off-Site Kiosk,06:00 - 23:00,309,0.14,20000,0.36,2.19,2.51,Near Ameerpet Metro / Junction,ACTIVE
ATM-HYD-0477,Punjab National Bank,17.503307,78.380898,KPHB Colony,KPHB Colony Main Road,Hyderabad,500072,True,True,Punjab National Bank ATM - KPHB Colony,On-Site,24 Hours,811,0.15,4000,0.15,1.48,1.77,Near KPHB Colony Metro / Junction,ACTIVE
ATM-HYD-0478,Canara Bank,17.424681,78.461142,Ameerpet,Ameerpet Main Road,Hyderabad,500038,True,True,Canara Bank ATM - Ameerpet,On-Site,24 Hours,371,0.31,10000,0.16,1.02,2.5,Near Ameerpet Metro / Junction,ACTIVE
ATM-HYD-0479,Axis Bank,17.409113,78.552046,Uppal,Uppal Main Road,Hyderabad,500039,False,True,Axis Bank ATM - Uppal,Off-Site Kiosk,06:00 - 23:00,572,0.37,10000,0.2,1.76,1.46,Near Uppal Metro / Junction,ACTIVE
ATM-HYD-0480,Canara Bank,17.460606,78.396274,Madhapur,Madhapur Main Road,Hyderabad,500081,True,True,Canara Bank ATM - Madhapur,Off-Site Kiosk,24 Hours,244,0.16,8000,0.77,1.07,0.65,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0481,Union Bank of India,17.507863,78.355924,Miyapur,Miyapur Main Road,Hyderabad,500049,True,True,Union Bank of India ATM - Miyapur,Off-Site Kiosk,24 Hours,276,0.35,20000,0.25,0.24,1.95,Near Miyapur Metro / Junction,ACTIVE
ATM-HYD-0482,ICICI Bank,17.347577,78.470119,Charminar,Charminar Main Road,Hyderabad,500002,True,True,ICICI Bank ATM - Charminar,On-Site,24 Hours,805,0.18,8000,0.66,0.38,2.27,Near Charminar Metro / Junction,ACTIVE
ATM-HYD-0483,IndusInd Bank,17.39343,78.466763,Abids,Abids Main Road,Hyderabad,500001,False,True,IndusInd Bank ATM - Abids,On-Site,06:00 - 23:00,561,0.34,10000,0.75,1.1,0.49,Near Abids Metro / Junction,ACTIVE
ATM-HYD-0484,Punjab National Bank,17.468963,78.348316,Kondapur,Kondapur Main Road,Hyderabad,500084,True,True,Punjab National Bank ATM - Kondapur,On-Site,24 Hours,266,0.33,10000,0.4,1.02,1.62,Near Kondapur Metro / Junction,ACTIVE
ATM-HYD-0485,Union Bank of India,17.454624,78.400123,Madhapur,Madhapur Main Road,Hyderabad,500081,True,True,Union Bank of India ATM - Madhapur,Off-Site Kiosk,24 Hours,393,0.22,4000,0.32,0.82,2.18,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0486,Union Bank of India,17.466646,78.346034,Kondapur,Kondapur Main Road,Hyderabad,500084,True,True,Union Bank of India ATM - Kondapur,Off-Site Kiosk,24 Hours,431,0.4,20000,0.17,1.23,3.0,Near Kondapur Metro / Junction,ACTIVE
ATM-HYD-0487,Kotak Mahindra Bank,17.453716,78.377801,Madhapur,Madhapur Main Road,Hyderabad,500081,True,True,Kotak Mahindra Bank ATM - Madhapur,Off-Site Kiosk,24 Hours,350,0.31,15000,0.28,1.51,1.49,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0488,Punjab National Bank,17.435224,78.495653,Secunderabad,Secunderabad Main Road,Hyderabad,500003,False,True,Punjab National Bank ATM - Secunderabad,Off-Site Kiosk,06:00 - 23:00,385,0.3,4000,0.32,0.59,2.31,Near Secunderabad Metro / Junction,ACTIVE
ATM-HYD-0489,Canara Bank,17.439653,78.473196,Begumpet,Begumpet Main Road,Hyderabad,500016,True,True,Canara Bank ATM - Begumpet,On-Site,24 Hours,152,0.48,8000,0.24,0.91,3.04,Near Begumpet Metro / Junction,ACTIVE
ATM-HYD-0490,Bank of Baroda,17.473217,78.369857,Kondapur,Kondapur Main Road,Hyderabad,500084,True,True,Bank of Baroda ATM - Kondapur,On-Site,24 Hours,514,0.32,5000,0.68,1.13,3.35,Near Kondapur Metro / Junction,ACTIVE
ATM-HYD-0491,Bank of Baroda,17.450313,78.471162,Begumpet,Begumpet Main Road,Hyderabad,500016,True,True,Bank of Baroda ATM - Begumpet,Off-Site Kiosk,24 Hours,157,0.33,4000,0.33,0.8,0.33,Near Begumpet Metro / Junction,ACTIVE
ATM-HYD-0492,Axis Bank,17.479626,78.345751,Kondapur,Kondapur Main Road,Hyderabad,500084,True,True,Axis Bank ATM - Kondapur,On-Site,24 Hours,547,0.3,20000,0.65,0.21,2.73,Near Kondapur Metro / Junction,ACTIVE
ATM-HYD-0493,State Bank of India,17.461604,78.377196,Hitec City,Hitec City Main Road,Hyderabad,500081,True,True,State Bank of India ATM - Hitec City,On-Site,24 Hours,551,0.15,15000,0.53,1.66,0.7,Near Hitec City Metro / Junction,ACTIVE
ATM-HYD-0494,Kotak Mahindra Bank,17.385281,78.464422,Abids,Abids Main Road,Hyderabad,500001,True,True,Kotak Mahindra Bank ATM - Abids,On-Site,24 Hours,220,0.3,5000,0.83,2.03,0.71,Near Abids Metro / Junction,ACTIVE
ATM-HYD-0495,Union Bank of India,17.448327,78.447216,Ameerpet,Ameerpet Main Road,Hyderabad,500038,False,True,Union Bank of India ATM - Ameerpet,On-Site,06:00 - 23:00,740,0.35,20000,0.63,2.07,0.42,Near Ameerpet Metro / Junction,ACTIVE
ATM-HYD-0496,IndusInd Bank,17.358931,78.556076,LB Nagar,LB Nagar Main Road,Hyderabad,500074,True,True,IndusInd Bank ATM - LB Nagar,Off-Site Kiosk,24 Hours,384,0.14,4000,0.8,0.7,0.58,Near LB Nagar Metro / Junction,ACTIVE
