case_id,complaint_id,predicted_location,actual_location,prediction_timestamp,intervention_status,intervention_time,outcome,recovered_amount,false_positive,model_version
DR-2026-1114,CMP-HYD-00114,ATM-HYD-0328,ATM-HYD-0328,2026-06-11 23:02:00,INTERCEPTED,2026-06-11 23:40:00,CASH_WITHDRAWAL_PREVENTED,37688.75,0,v2.2-xgboost-conformal
DR-2026-1115,CMP-HYD-00115,ATM-HYD-0246,ATM-HYD-0246,2026-05-30 03:25:00,INTERCEPTED,2026-05-30 04:01:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,80062.67,0,v2.2-xgboost-conformal
DR-2026-1116,CMP-HYD-00116,ATM-HYD-0181,ATM-HYD-0181,2026-01-16 11:41:00,INTERCEPTED,2026-01-16 12:22:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,13401.37,0,v2.2-xgboost-conformal
DR-2026-1117,CMP-HYD-00117,ATM-HYD-0272,ATM-HYD-0106,2026-08-19 01:31:00,DISPATCHED_MISSED,2026-08-19 01:46:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1118,CMP-HYD-00118,ATM-HYD-0205,ATM-HYD-0205,2026-02-09 14:18:00,INTERCEPTED,2026-02-09 15:09:00,CASH_WITHDRAWAL_PREVENTED,184817.36,0,v2.2-xgboost-conformal
DR-2026-1119,CMP-HYD-00119,ATM-HYD-0033,ATM-HYD-0033,2026-02-18 16:43:00,INTERCEPTED,2026-02-18 17:27:00,CASH_WITHDRAWAL_PREVENTED,109302.03,0,v2.2-xgboost-conformal
DR-2026-1120,CMP-HYD-00120,ATM-HYD-0288,ATM-HYD-0100,2026-02-19 03:02:00,DISPATCHED_MISSED,2026-02-19 03:51:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1121,CMP-HYD-00121,ATM-HYD-0220,ATM-HYD-0220,2026-04-30 20:03:00,INTERCEPTED,2026-04-30 20:39:00,CASH_WITHDRAWAL_PREVENTED,23521.52,0,v2.2-xgboost-conformal
DR-2026-1122,CMP-HYD-00122,ATM-HYD-0100,ATM-HYD-0158,2026-01-25 03:46:00,DISPATCHED_MISSED,2026-01-25 04:02:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1123,CMP-HYD-00123,ATM-HYD-0285,ATM-HYD-0285,2026-08-15 03:10:00,INTERCEPTED,2026-08-15 03:29:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,106204.3,0,v2.2-xgboost-conformal
DR-2026-1124,CMP-HYD-00124,ATM-HYD-0288,ATM-HYD-0288,2026-05-25 17:13:00,INTERCEPTED,2026-05-25 17:49:00,CASH_WITHDRAWAL_PREVENTED,43830.14,0,v2.2-xgboost-conformal
DR-2026-1125,CMP-HYD-00125,ATM-HYD-0103,ATM-HYD-0103,2026-03-18 07:13:00,INTERCEPTED,2026-03-18 07:34:00,CASH_WITHDRAWAL_PREVENTED,13405.87,0,v2.2-xgboost-conformal
DR-2026-1126,CMP-HYD-00126,ATM-HYD-0283,ATM-HYD-0283,2026-04-04 18:15:00,INTERCEPTED,2026-04-04 19:05:00,CASH_WITHDRAWAL_PREVENTED,80875.72,0,v2.2-xgboost-conformal
DR-2026-1127,CMP-HYD-00127,ATM-HYD-0392,ATM-HYD-0392,2026-06-02 20:19:00,INTERCEPTED,2026-06-02 21:00:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,22724.95,0,v2.2-xgboost-conformal
DR-2026-1128,CMP-HYD-00128,ATM-HYD-0403,ATM-HYD-0403,2026-06-12 20:24:00,INTERCEPTED,2026-06-12 21:14:00,CASH_WITHDRAWAL_PREVENTED,14806.94,0,v2.2-xgboost-conformal
DR-2026-1129,CMP-HYD-00129,ATM-HYD-0431,ATM-HYD-0431,2026-04-21 09:50:00,INTERCEPTED,2026-04-21 10:12:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,46331.72,0,v2.2-xgboost-conformal
DR-2026-1130,CMP-HYD-00130,ATM-HYD-0095,ATM-HYD-0095,2026-04-12 20:36:00,INTERCEPTED,2026-04-12 21:19:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,146022.82,0,v2.2-xgboost-conformal
DR-2026-1131,CMP-HYD-00131,ATM-HYD-0356,ATM-HYD-0356,2026-03-24 11:38:00,INTERCEPTED,2026-03-24 12:16:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,46058.78,0,v2.2-xgboost-conformal
DR-2026-1132,CMP-HYD-00132,ATM-HYD-0390,ATM-HYD-0270,2026-07-13 23:54:00,DISPATCHED_MISSED,2026-07-14 00:33:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1133,CMP-HYD-00133,ATM-HYD-0149,ATM-HYD-0149,2026-07-09 17:13:00,INTERCEPTED,2026-07-09 17:45:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,47133.58,0,v2.2-xgboost-conformal
DR-2026-1134,CMP-HYD-00134,ATM-HYD-0433,ATM-HYD-0433,2026-01-16 09:12:00,INTERCEPTED,2026-01-16 09:55:00,CASH_WITHDRAWAL_PREVENTED,40300.98,0,v2.2-xgboost-conformal
DR-2026-1135,CMP-HYD-00135,ATM-HYD-0268,ATM-HYD-0268,2026-09-08 12:32:00,INTERCEPTED,2026-09-08 13:23:00,CASH_WITHDRAWAL_PREVENTED,43358.45,0,v2.2-xgboost-conformal
DR-2026-1136,CMP-HYD-00136,ATM-HYD-0241,ATM-HYD-0265,2026-04-11 23:10:00,DISPATCHED_MISSED,2026-04-11 23:29:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1137,CMP-HYD-00137,ATM-HYD-0146,ATM-HYD-0146,2026-08-31 08:14:00,INTERCEPTED,2026-08-31 08:51:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,192376.86,0,v2.2-xgboost-conformal
DR-2026-1138,CMP-HYD-00138,ATM-HYD-0150,ATM-HYD-0150,2026-04-25 17:08:00,INTERCEPTED,2026-04-25 17:53:00,CASH_WITHDRAWAL_PREVENTED,94613.87,0,v2.2-xgboost-conformal
DR-2026-1139,CMP-HYD-00139,ATM-HYD-0386,ATM-HYD-0386,2026-03-23 02:35:00,INTERCEPTED,2026-03-23 03:17:00,CASH_WITHDRAWAL_PREVENTED,41530.45,0,v2.2-xgboost-conformal
DR-2026-1140,CMP-HYD-00140,ATM-HYD-0104,ATM-HYD-0104,2026-07-19 06:06:00,INTERCEPTED,2026-07-19 06:49:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,39773.55,0,v2.2-xgboost-conformal
DR-2026-1141,CMP-HYD-00141,ATM-HYD-0132,ATM-HYD-0132,2026-05-09 19:30:00,INTERCEPTED,2026-05-09 20:04:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,36169.32,0,v2.2-xgboost-conformal
DR-2026-1142,CMP-HYD-00142,ATM-HYD-0256,ATM-HYD-0256,2026-01-17 05:59:00,INTERCEPTED,2026-01-17 06:43:00,CASH_WITHDRAWAL_PREVENTED,44005.79,0,v2.2-xgboost-conformal
DR-2026-1143,CMP-HYD-00143,ATM-HYD-0127,ATM-HYD-0127,2026-05-15 20:56:00,INTERCEPTED,2026-05-15 21:43:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,171200.84,0,v2.2-xgboost-conformal
DR-2026-1144,CMP-HYD-00144,ATM-HYD-0220,ATM-HYD-0220,2026-03-16 14:25:00,INTERCEPTED,2026-03-16 15:16:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,46743.85,0,v2.2-xgboost-conformal
DR-2026-1145,CMP-HYD-00145,ATM-HYD-0409,ATM-HYD-0409,2026-02-04 12:26:00,INTERCEPTED,2026-02-04 13:11:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,188350.07,0,v2.2-xgboost-conformal
DR-2026-1146,CMP-HYD-00146,ATM-HYD-0002,ATM-HYD-0002,2026-06-12 11:05:00,INTERCEPTED,2026-06-12 11:27:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,137763.03,0,v2.2-xgboost-conformal
DR-2026-1147,CMP-HYD-00147,ATM-HYD-0027,ATM-HYD-0027,2026-08-11 04:11:00,INTERCEPTED,2026-08-11 04:27:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,37297.01,0,v2.2-xgboost-conformal
DR-2026-1148,CMP-HYD-00148,ATM-HYD-0453,ATM-HYD-0453,2026-08-07 15:34:00,INTERCEPTED,2026-08-07 15:59:00,CASH_WITHDRAWAL_PREVENTED,129383.03,0,v2.2-xgboost-conformal
DR-2026-1149,CMP-HYD-00149,ATM-HYD-0264,ATM-HYD-0264,2026-01-13 05:09:00,INTERCEPTED,2026-01-13 05:45:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,44628.05,0,v2.2-xgboost-conformal
DR-2026-1150,CMP-HYD-00150,ATM-HYD-0457,ATM-HYD-0168,2026-02-15 14:47:00,DISPATCHED_MISSED,2026-02-15 15:05:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1151,CMP-HYD-00151,ATM-HYD-0030,ATM-HYD-0030,2026-05-15 13:33:00,INTERCEPTED,2026-05-15 14:28:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,86376.77,0,v2.2-xgboost-conformal
DR-2026-1152,CMP-HYD-00152,ATM-HYD-0190,ATM-HYD-0190,2026-08-26 04:39:00,INTERCEPTED,2026-08-26 05:15:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,82921.55,0,v2.2-xgboost-conformal
DR-2026-1153,CMP-HYD-00153,ATM-HYD-0519,ATM-HYD-0255,2026-07-24 19:26:00,DISPATCHED_MISSED,2026-07-24 20:17:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1154,CMP-HYD-00154,ATM-HYD-0091,ATM-HYD-0492,2026-06-25 10:21:00,DISPATCHED_MISSED,2026-06-25 11:04:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1155,CMP-HYD-00155,ATM-HYD-0448,ATM-HYD-0136,2026-08-18 10:29:00,DISPATCHED_MISSED,2026-08-18 11:09:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1156,CMP-HYD-00156,ATM-HYD-0421,ATM-HYD-0421,2026-09-06 04:17:00,INTERCEPTED,2026-09-06 04:41:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,23042.21,0,v2.2-xgboost-conformal
DR-2026-1157,CMP-HYD-00157,ATM-HYD-0378,ATM-HYD-0378,2026-08-13 07:23:00,INTERCEPTED,2026-08-13 07:38:00,CASH_WITHDRAWAL_PREVENTED,144015.46,0,v2.2-xgboost-conformal
DR-2026-1158,CMP-HYD-00158,ATM-HYD-0089,ATM-HYD-0089,2026-02-18 10:59:00,INTERCEPTED,2026-02-18 11:23:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,41695.57,0,v2.2-xgboost-conformal
DR-2026-1159,CMP-HYD-00159,ATM-HYD-0420,ATM-HYD-0420,2026-01-02 09:59:00,INTERCEPTED,2026-01-02 10:48:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,24706.29,0,v2.2-xgboost-conformal
DR-2026-1160,CMP-HYD-00160,ATM-HYD-0451,ATM-HYD-0451,2026-02-21 06:18:00,INTERCEPTED,2026-02-21 06:43:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,82072.08,0,v2.2-xgboost-conformal
DR-2026-1161,CMP-HYD-00161,ATM-HYD-0118,ATM-HYD-0118,2026-08-30 22:51:00,INTERCEPTED,2026-08-30 23:39:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,40034.37,0,v2.2-xgboost-conformal
DR-2026-1162,CMP-HYD-00162,ATM-HYD-0448,ATM-HYD-0448,2026-02-15 22:38:00,INTERCEPTED,2026-02-15 23:07:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,118428.86,0,v2.2-xgboost-conformal
DR-2026-1163,CMP-HYD-00163,ATM-HYD-0347,ATM-HYD-0347,2026-04-27 09:43:00,INTERCEPTED,2026-04-27 10:01:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,23257.83,0,v2.2-xgboost-conformal
DR-2026-1164,CMP-HYD-00164,ATM-HYD-0042,ATM-HYD-0042,2026-05-05 00:04:00,INTERCEPTED,2026-05-05 00:51:00,CASH_WITHDRAWAL_PREVENTED,139414.35,0,v2.2-xgboost-conformal
DR-2026-1165,CMP-HYD-00165,ATM-HYD-0133,ATM-HYD-0133,2026-06-16 02:50:00,INTERCEPTED,2026-06-16 03:24:00,CASH_WITHDRAWAL_PREVENTED,188737.0,0,v2.2-xgboost-conformal
DR-2026-1166,CMP-HYD-00166,ATM-HYD-0376,ATM-HYD-0376,2026-05-26 10:34:00,INTERCEPTED,2026-05-26 11:14:00,CASH_WITHDRAWAL_PREVENTED,115111.91,0,v2.2-xgboost-conformal
DR-2026-1167,CMP-HYD-00167,ATM-HYD-0118,ATM-HYD-0118,2026-09-02 12:04:00,INTERCEPTED,2026-09-02 12:34:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,80289.37,0,v2.2-xgboost-conformal
DR-2026-1168,CMP-HYD-00168,ATM-HYD-0002,ATM-HYD-0002,2026-06-19 04:28:00,INTERCEPTED,2026-06-19 05:08:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,36169.3,0,v2.2-xgboost-conformal
DR-2026-1169,CMP-HYD-00169,ATM-HYD-0128,ATM-HYD-0513,2026-04-14 04:54:00,DISPATCHED_MISSED,2026-04-14 05:45:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1170,CMP-HYD-00170,ATM-HYD-0187,ATM-HYD-0236,2026-07-02 12:25:00,DISPATCHED_MISSED,2026-07-02 12:49:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1171,CMP-HYD-00171,ATM-HYD-0486,ATM-HYD-0396,2026-01-03 02:41:00,DISPATCHED_MISSED,2026-01-03 03:12:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1172,CMP-HYD-00172,ATM-HYD-0227,ATM-HYD-0227,2026-04-19 17:52:00,INTERCEPTED,2026-04-19 18:12:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,182474.83,0,v2.2-xgboost-conformal
DR-2026-1173,CMP-HYD-00173,ATM-HYD-0454,ATM-HYD-0454,2026-05-26 15:45:00,INTERCEPTED,2026-05-26 16:39:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,13675.25,0,v2.2-xgboost-conformal
DR-2026-1174,CMP-HYD-00174,ATM-HYD-0465,ATM-HYD-0465,2026-05-01 20:47:00,INTERCEPTED,2026-05-01 21:13:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,49022.8,0,v2.2-xgboost-conformal
DR-2026-1175,CMP-HYD-00175,ATM-HYD-0031,ATM-HYD-0031,2026-04-18 11:51:00,INTERCEPTED,2026-04-18 12:13:00,CASH_WITHDRAWAL_PREVENTED,88958.98,0,v2.2-xgboost-conformal
DR-2026-1176,CMP-HYD-00176,ATM-HYD-0410,ATM-HYD-0033,2026-03-15 15:05:00,DISPATCHED_MISSED,2026-03-15 15:21:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1177,CMP-HYD-00177,ATM-HYD-0325,ATM-HYD-0218,2026-04-05 05:16:00,DISPATCHED_MISSED,2026-04-05 06:11:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1178,CMP-HYD-00178,ATM-HYD-0407,ATM-HYD-0076,2026-06-19 14:46:00,DISPATCHED_MISSED,2026-06-19 15:19:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1179,CMP-HYD-00179,ATM-HYD-0176,ATM-HYD-0176,2026-04-08 21:45:00,INTERCEPTED,2026-04-08 22:29:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,43825.42,0,v2.2-xgboost-conformal
DR-2026-1180,CMP-HYD-00180,ATM-HYD-0132,ATM-HYD-0132,2026-03-27 08:17:00,INTERCEPTED,2026-03-27 08:59:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,75302.2,0,v2.2-xgboost-conformal
DR-2026-1181,CMP-HYD-00181,ATM-HYD-0354,ATM-HYD-0354,2026-01-04 13:06:00,INTERCEPTED,2026-01-04 13:54:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,22894.42,0,v2.2-xgboost-conformal
DR-2026-1182,CMP-HYD-00182,ATM-HYD-0309,ATM-HYD-0309,2026-07-01 03:05:00,INTERCEPTED,2026-07-01 03:42:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,23666.07,0,v2.2-xgboost-conformal
DR-2026-1183,CMP-HYD-00183,ATM-HYD-0343,ATM-HYD-0343,2026-07-16 13:44:00,INTERCEPTED,2026-07-16 14:26:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,73929.48,0,v2.2-xgboost-conformal
DR-2026-1184,CMP-HYD-00184,ATM-HYD-0063,ATM-HYD-0063,2026-05-06 06:39:00,INTERCEPTED,2026-05-06 07:05:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,24186.16,0,v2.2-xgboost-conformal
DR-2026-1185,CMP-HYD-00185,ATM-HYD-0022,ATM-HYD-0022,2026-01-05 15:09:00,INTERCEPTED,2026-01-05 15:53:00,CASH_WITHDRAWAL_PREVENTED,133933.08,0,v2.2-xgboost-conformal
DR-2026-1186,CMP-HYD-00186,ATM-HYD-0058,ATM-HYD-0058,2026-04-14 23:49:00,INTERCEPTED,2026-04-15 00:12:00,CASH_WITHDRAWAL_PREVENTED,103267.99,0,v2.2-xgboost-conformal
DR-2026-1187,CMP-HYD-00187,ATM-HYD-0464,ATM-HYD-0282,2026-05-17 10:05:00,DISPATCHED_MISSED,2026-05-17 10:52:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1188,CMP-HYD-00188,ATM-HYD-0457,ATM-HYD-0457,2026-07-08 06:08:00,INTERCEPTED,2026-07-08 06:24:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,136553.3,0,v2.2-xgboost-conformal
DR-2026-1189,CMP-HYD-00189,ATM-HYD-0299,ATM-HYD-0299,2026-03-28 01:21:00,INTERCEPTED,2026-03-28 01:53:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,12886.1,0,v2.2-xgboost-conformal
DR-2026-1190,CMP-HYD-00190,ATM-HYD-0310,ATM-HYD-0385,2026-06-17 00:30:00,DISPATCHED_MISSED,2026-06-17 01:14:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1191,CMP-HYD-00191,ATM-HYD-0400,ATM-HYD-0400,2026-05-08 19:51:00,INTERCEPTED,2026-05-08 20:41:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,24772.24,0,v2.2-xgboost-conformal
DR-2026-1192,CMP-HYD-00192,ATM-HYD-0033,ATM-HYD-0212,2026-06-01 05:21:00,DISPATCHED_MISSED,2026-06-01 05:55:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1193,CMP-HYD-00193,ATM-HYD-0296,ATM-HYD-0296,2026-07-19 05:01:00,INTERCEPTED,2026-07-19 05:38:00,CASH_WITHDRAWAL_PREVENTED,108902.25,0,v2.2-xgboost-conformal
DR-2026-1194,CMP-HYD-00194,ATM-HYD-0211,ATM-HYD-0211,2026-03-03 05:39:00,INTERCEPTED,2026-03-03 06:07:00,CASH_WITHDRAWAL_PREVENTED,109409.5,0,v2.2-xgboost-conformal
DR-2026-1195,CMP-HYD-00195,ATM-HYD-0507,ATM-HYD-0507,2026-06-08 11:55:00,INTERCEPTED,2026-06-08 12:28:00,CASH_WITHDRAWAL_PREVENTED,24929.02,0,v2.2-xgboost-conformal
DR-2026-1196,CMP-HYD-00196,ATM-HYD-0104,ATM-HYD-0193,2026-06-15 11:18:00,DISPATCHED_MISSED,2026-06-15 12:08:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1197,CMP-HYD-00197,ATM-HYD-0057,ATM-HYD-0057,2026-08-18 07:46:00,INTERCEPTED,2026-08-18 08:03:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,21545.48,0,v2.2-xgboost-conformal
DR-2026-1198,CMP-HYD-00198,ATM-HYD-0447,ATM-HYD-0447,2026-08-17 07:04:00,INTERCEPTED,2026-08-17 07:29:00,CASH_WITHDRAWAL_PREVENTED,114687.19,0,v2.2-xgboost-conformal
DR-2026-1199,CMP-HYD-00199,ATM-HYD-0499,ATM-HYD-0499,2026-03-27 04:02:00,INTERCEPTED,2026-03-27 04:27:00,CASH_WITHDRAWAL_PREVENTED,46011.42,0,v2.2-xgboost-conformal
DR-2026-1200,CMP-HYD-00200,ATM-HYD-0382,ATM-HYD-0382,2026-05-28 17:54:00,INTERCEPTED,2026-05-28 18:23:00,CASH_WITHDRAWAL_PREVENTED,40383.72,0,v2.2-xgboost-conformal
DR-2026-1201,CMP-HYD-00201,ATM-HYD-0264,ATM-HYD-0264,2026-05-29 07:57:00,INTERCEPTED,2026-05-29 08:44:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,104952.01,0,v2.2-xgboost-conformal
DR-2026-1202,CMP-HYD-00202,ATM-HYD-0399,ATM-HYD-0399,2026-05-07 07:05:00,INTERCEPTED,2026-05-07 07:59:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,135038.65,0,v2.2-xgboost-conformal
DR-2026-1203,CMP-HYD-00203,ATM-HYD-0237,ATM-HYD-0116,2026-09-07 14:29:00,DISPATCHED_MISSED,2026-09-07 15:09:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1204,CMP-HYD-00204,ATM-HYD-0035,ATM-HYD-0035,2026-05-28 06:50:00,INTERCEPTED,2026-05-28 07:17:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,173160.3,0,v2.2-xgboost-conformal
DR-2026-1205,CMP-HYD-00205,ATM-HYD-0328,ATM-HYD-0232,2026-02-14 20:35:00,DISPATCHED_MISSED,2026-02-14 21:27:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1206,CMP-HYD-00206,ATM-HYD-0061,ATM-HYD-0061,2026-03-12 01:04:00,INTERCEPTED,2026-03-12 01:21:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,103554.93,0,v2.2-xgboost-conformal
DR-2026-1207,CMP-HYD-00207,ATM-HYD-0331,ATM-HYD-0331,2026-08-17 14:05:00,INTERCEPTED,2026-08-17 14:23:00,CASH_WITHDRAWAL_PREVENTED,48010.38,0,v2.2-xgboost-conformal
DR-2026-1208,CMP-HYD-00208,ATM-HYD-0400,ATM-HYD-0400,2026-04-17 21:34:00,INTERCEPTED,2026-04-17 22:14:00,CASH_WITHDRAWAL_PREVENTED,84255.85,0,v2.2-xgboost-conformal
DR-2026-1209,CMP-HYD-00209,ATM-HYD-0340,ATM-HYD-0340,2026-06-01 21:44:00,INTERCEPTED,2026-06-01 22:36:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,141833.52,0,v2.2-xgboost-conformal
DR-2026-1210,CMP-HYD-00210,ATM-HYD-0283,ATM-HYD-0237,2026-04-01 09:29:00,DISPATCHED_MISSED,2026-04-01 10:03:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1211,CMP-HYD-00211,ATM-HYD-0511,ATM-HYD-0153,2026-04-23 08:23:00,DISPATCHED_MISSED,2026-04-23 09:03:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1212,CMP-HYD-00212,ATM-HYD-0478,ATM-HYD-0291,2026-08-31 14:59:00,DISPATCHED_MISSED,2026-08-31 15:45:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1213,CMP-HYD-00213,ATM-HYD-0467,ATM-HYD-0467,2026-07-07 15:57:00,INTERCEPTED,2026-07-07 16:27:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,24136.51,0,v2.2-xgboost-conformal
DR-2026-1214,CMP-HYD-00214,ATM-HYD-0168,ATM-HYD-0468,2026-07-20 08:12:00,DISPATCHED_MISSED,2026-07-20 08:36:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1215,CMP-HYD-00215,ATM-HYD-0080,ATM-HYD-0491,2026-02-07 22:54:00,DISPATCHED_MISSED,2026-02-07 23:26:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1216,CMP-HYD-00216,ATM-HYD-0458,ATM-HYD-0281,2026-02-11 23:57:00,DISPATCHED_MISSED,2026-02-12 00:25:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1217,CMP-HYD-00217,ATM-HYD-0369,ATM-HYD-0369,2026-01-02 13:40:00,INTERCEPTED,2026-01-02 14:24:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,22952.17,0,v2.2-xgboost-conformal
DR-2026-1218,CMP-HYD-00218,ATM-HYD-0083,ATM-HYD-0029,2026-05-07 17:47:00,DISPATCHED_MISSED,2026-05-07 18:02:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1219,CMP-HYD-00219,ATM-HYD-0369,ATM-HYD-0369,2026-01-31 08:31:00,INTERCEPTED,2026-01-31 09:03:00,CASH_WITHDRAWAL_PREVENTED,13818.65,0,v2.2-xgboost-conformal
DR-2026-1220,CMP-HYD-00220,ATM-HYD-0043,ATM-HYD-0481,2026-05-29 01:09:00,DISPATCHED_MISSED,2026-05-29 01:55:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1221,CMP-HYD-00221,ATM-HYD-0507,ATM-HYD-0507,2026-02-19 20:11:00,INTERCEPTED,2026-02-19 21:00:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,179708.55,0,v2.2-xgboost-conformal
DR-2026-1222,CMP-HYD-00222,ATM-HYD-0309,ATM-HYD-0309,2026-02-05 16:18:00,INTERCEPTED,2026-02-05 16:51:00,CASH_WITHDRAWAL_PREVENTED,12827.52,0,v2.2-xgboost-conformal
DR-2026-1223,CMP-HYD-00223,ATM-HYD-0088,ATM-HYD-0088,2026-05-03 11:19:00,INTERCEPTED,2026-05-03 11:35:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,13764.29,0,v2.2-xgboost-conformal
DR-2026-1224,CMP-HYD-00224,ATM-HYD-0202,ATM-HYD-0202,2026-03-20 04:13:00,INTERCEPTED,2026-03-20 04:50:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,46371.14,0,v2.2-xgboost-conformal
DR-2026-1225,CMP-HYD-00225,ATM-HYD-0077,ATM-HYD-0077,2026-05-01 03:58:00,INTERCEPTED,2026-05-01 04:47:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,12908.15,0,v2.2-xgboost-conformal
